order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
7ede340903c485e891cba5b1064ecf5c,75306b74ca7ebe07b42a7e1eec7eca79,delivered,2018-04-18 09:57:17,2018-04-18 10:11:07,2018-04-19 17:06:53,2018-04-26 17:04:45,2018-05-23 00:00:00
c71e28c5a5dce4f2d223e54be0804379,3149402c5ccfd4d70014f1ffcf9ad95f,shipped,2017-04-14 16:48:53,2017-04-14 17:02:18,2017-04-17 13:06:14,,2017-05-22 00:00:00
91bf2a67e8d316444406c19cf587914a,1e4943bca6e827e979f0bf51fcbc2853,delivered,2017-12-05 17:39:58,2017-12-05 18:30:43,2018-01-04 11:49:13,2018-01-16 20:25:18,2018-01-04 00:00:00
fd8acdf929a762e10cb02698d2116fdd,d784edc44b66b9f9473bc9be729e32b4,delivered,2018-05-06 19:03:22,2018-05-07 18:15:39,2018-05-11 06:35:00,2018-05-17 18:52:06,2018-06-01 00:00:00
7fa3d4b04565f46b2457bb270e06eea6,bf6ecfa386881dfe591b4ff4b7647db0,delivered,2018-02-14 18:29:54,2018-02-16 07:50:52,2018-02-16 20:56:49,2018-03-19 15:39:01,2018-03-19 00:00:00
4224f9827332624e60782ae9cdfbcd8f,680617cf52e173776bfac47798037c3a,delivered,2018-05-12 14:41:34,2018-05-12 14:51:27,2018-05-14 07:43:00,2018-05-23 20:36:29,2018-06-07 00:00:00
7de128de4c6d4ec918618030361c8e3e,e14ec92a8ec13dc650f6da92178142a8,delivered,2017-11-10 19:05:29,2017-11-10 19:27:18,2017-11-14 21:44:55,2017-11-23 23:11:40,2017-12-06 00:00:00
2471792dd93b34ffd37de5cdd632bf6e,d4e5076a5e782394e114161f444de088,delivered,2018-03-04 17:37:01,2018-03-04 17:50:25,2018-03-05 19:12:27,2018-04-03 21:58:27,2018-03-26 00:00:00
bcaa9390e85fe694eefdf1e33f77b3b5,164ade8f6fd9fd670414d9288127b6ae,delivered,2018-03-05 15:32:16,2018-03-05 15:49:41,2018-03-10 00:08:46,2018-05-02 22:12:46,2018-03-26 00:00:00
9c7d894f9c1a1bf24922e113909eb640,95eac8c15a91cd486f94f12debfe6b16,delivered,2018-07-27 08:17:56,2018-07-28 08:15:13,2018-08-15 14:10:00,2018-08-22 23:14:47,2018-08-31 00:00:00
f4c8338a46de11977d4378c185a9dbaf,158a85476cfa94b54ad3811bd8e3ec57,delivered,2018-04-23 23:25:41,2018-04-24 17:30:16,2018-04-25 11:55:00,2018-05-07 11:22:32,2018-05-15 00:00:00
ed4d57b2d881e813cf0b801ab17987a0,f427d28a18c6f9b3de330badbb801c32,delivered,2017-03-01 17:03:24,2017-03-03 02:15:46,2017-03-06 11:42:03,2017-03-10 10:23:36,2017-03-20 00:00:00
a1fbfc9aab174eae636440b4c8930479,b97fbf4bac9d15cbe025fc985e559c55,delivered,2018-07-14 00:37:21,2018-07-14 00:50:21,2018-07-17 14:42:00,2018-07-20 19:41:54,2018-07-31 00:00:00
6c8accd4cab9d1cccad9d791492d53b2,847a65ac1b1b67459d7fe6e1a1af3c83,delivered,2018-03-17 03:08:01,2018-03-20 03:28:16,2018-04-04 19:23:29,2018-04-06 18:51:43,2018-04-16 00:00:00
8ec9caca9f30411bda28f48d2aec61e2,74fdb503b54edd52fcce38bdeba37406,delivered,2018-07-29 11:39:14,2018-07-31 04:10:19,2018-08-02 14:52:00,2018-08-06 17:07:52,2018-08-14 00:00:00
5907e533018f059b3a3c50af1855e2dd,24cf997feed504c418db4c0ea1bb9585,delivered,2017-10-14 11:45:17,2017-10-17 03:49:36,2017-10-17 17:56:54,2017-10-24 16:02:18,2017-11-01 00:00:00
03c810bce9d261d4d0447b895189dc16,526caafeb47b743834c8e21b5faed622,delivered,2018-03-04 20:36:53,2018-03-05 20:30:52,2018-03-08 16:02:58,2018-03-19 23:56:35,2018-03-28 00:00:00
2ffc6b5ac3d28600297371ae9a1a960d,009e30667771830117017cf8581b98a5,delivered,2017-09-11 21:44:38,2017-09-13 03:15:19,2017-09-18 21:47:33,2017-09-28 21:39:58,2017-10-06 00:00:00
037853d95871494e2e6147d00e37659a,81f6608e7150cede9a3d8c1dbf592113,delivered,2017-08-22 21:57:49,2017-08-23 00:33:00,2017-08-24 14:28:08,2017-08-25 13:27:48,2017-09-04 00:00:00
ecbda892f221f0914a655563629cf183,10ab967a88ce7fb40204d2e291a101ad,delivered,2018-06-07 13:40:15,2018-06-07 13:57:36,2018-06-11 13:37:00,2018-06-13 17:51:38,2018-07-16 00:00:00
bd3458e3df5a23eb95e6d526dc86bf2c,a9749e560068580b0f1feeb9bbd843c3,delivered,2017-11-14 17:07:08,2017-11-17 04:15:47,2017-11-17 20:21:39,2017-12-06 23:21:44,2017-12-07 00:00:00
e80d26af187e86a23accb193a999be40,591b9ee746511d856a9341b7e87fbfe0,delivered,2018-07-14 10:37:55,2018-07-14 10:50:10,2018-07-31 14:10:00,2018-08-15 18:04:16,2018-08-06 00:00:00
a68c330c22c204ef5283a562bed75b97,6d6335349686a400eac6839dd1d060c3,delivered,2018-02-20 16:06:21,2018-02-20 16:15:30,2018-02-28 00:42:56,2018-03-05 18:18:56,2018-03-13 00:00:00
67bbaca0d189dd5afb9a0511101da605,5a01bc2d12b4e9897c682ee5a581073c,delivered,2018-03-19 16:45:16,2018-03-20 03:35:33,2018-03-21 19:08:38,2018-04-05 00:55:41,2018-04-16 00:00:00
8976f0f957d91336b107083faff9dc3a,1ef0a8d805b7c34de9821125560831b0,delivered,2017-06-27 20:32:54,2017-06-27 20:45:15,2017-06-29 15:42:47,2017-07-06 11:51:20,2017-07-19 00:00:00
fb8616e60ade994289f5e25077397fc5,fe61004a24f1701cdf06662c4f4a0f00,delivered,2018-04-02 14:27:17,2018-04-02 14:51:24,2018-04-04 21:32:39,2018-04-09 20:57:45,2018-04-20 00:00:00
6c11e140918a3b9a02281ef9ca0fa248,cd97862fed4c0d77b4e231f842935a99,delivered,2017-05-26 07:04:33,2017-05-30 04:22:49,2017-06-01 06:57:25,2017-06-02 14:16:59,2017-06-08 00:00:00
b721972cedcd805cf76991c48731eca7,d69da957a458e242fc8c659738ce35a1,delivered,2017-08-26 11:46:08,2017-08-26 12:04:52,2017-08-28 21:24:33,2017-08-30 16:18:18,2017-09-18 00:00:00
5fb184d57598bf4e6e126258d3cca7cb,699f68ea605d2981a8d576032e32d435,delivered,2018-02-06 21:36:50,2018-02-06 21:50:30,2018-02-09 21:20:00,2018-02-20 20:17:20,2018-03-02 00:00:00
893c5d0f1a2fd75917c6b37fcd220601,8da2925151cb49aad7fbfa4798167f10,delivered,2017-05-27 10:44:41,2017-05-28 06:35:17,2017-05-31 15:25:48,2017-06-13 13:54:18,2017-07-03 00:00:00
dfaf7d1351211f9eda13848b34364c9f,db39c3b26a6c6256f40c8d74205e8f2f,delivered,2018-01-19 01:15:06,2018-01-19 01:31:24,2018-01-19 23:56:53,2018-01-22 21:38:29,2018-02-09 00:00:00
9964c2007bb66c44ebc2d0c803f78408,c8d004f46e5756d8fdc8011477002339,delivered,2018-07-26 22:52:12,2018-07-26 23:05:45,2018-07-30 12:10:00,2018-08-10 23:24:47,2018-08-21 00:00:00
4f59d976d9b16a078552b065251e813c,0cccc6bbb8bcb891c78b510b1e4632f3,delivered,2018-02-14 10:54:51,2018-02-14 11:10:51,2018-02-16 21:57:50,2018-03-01 20:37:01,2018-03-09 00:00:00
0bd6ba2a0ad5458f31a20239363b2e00,32ae8ecaf26fb3a2a0cb81bcc3049657,delivered,2017-08-11 11:29:20,2017-08-11 11:44:17,2017-08-14 14:58:01,2017-09-04 13:34:13,2017-08-31 00:00:00
864e3fdc082c07a108b48b135caf761d,b574ee4a89587d736036864a6838e61d,delivered,2018-07-05 13:09:10,2018-07-06 13:12:00,2018-07-10 19:29:00,2018-07-13 23:51:45,2018-07-26 00:00:00
755081a4b07434c22e87b3bbb0b5f3aa,858b19e77f1119a522e8cae0f62b4a52,delivered,2017-04-14 22:06:34,2017-04-18 03:55:47,2017-04-18 09:48:17,2017-05-09 08:29:10,2017-05-18 00:00:00
e548f19535ce3b22126e497bcc5d6e16,d564beb5fac0483631d916413f96e666,delivered,2017-07-15 22:45:51,2017-07-18 05:55:18,2017-07-18 20:46:45,2017-07-21 16:57:45,2017-07-28 00:00:00
6545aea5d681938dc5f177dfe17b62c9,b63c3897b6259fc5ea20bb997624ba7c,delivered,2018-02-11 22:55:27,2018-02-11 23:07:59,2018-02-14 21:59:07,2018-02-15 20:56:09,2018-02-26 00:00:00
c8e8f8ab00ec5d13a1d93718f5af9e4a,136e5f727307a6bed0a74338d7ee9a3f,delivered,2018-08-16 17:00:18,2018-08-16 17:10:16,2018-08-22 13:47:00,2018-08-27 15:11:11,2018-09-06 00:00:00
87a838f48767365e2b786c485ef2e8b0,60c9723c5d232b784f10940175deb500,delivered,2017-03-16 16:16:02,2017-03-16 16:16:02,2017-03-21 16:08:17,2017-03-28 16:04:16,2017-04-06 00:00:00
9b522ac6f32b5ea55dbe7fcca97662d9,fed13cd357eb1d93a8a42486619ae798,delivered,2018-01-29 10:29:18,2018-01-29 10:39:41,2018-02-01 23:35:46,2018-02-05 16:37:32,2018-02-20 00:00:00
77a6d5a1a8e5b3e165b43761f761cb1b,fd07236975eca474cd2ecd2bbd7f8e7e,delivered,2018-08-11 20:33:13,2018-08-14 04:25:07,2018-08-14 14:31:00,2018-08-17 21:13:15,2018-08-24 00:00:00
baa821bd1dbd5c6d31c9b1c68f760b8b,cc3f0f9c25480b83c834bf8af1435a29,delivered,2018-08-24 13:23:32,2018-08-24 13:44:29,2018-08-29 14:31:00,2018-08-30 22:38:52,2018-08-31 00:00:00
89472d2aaca9a6765521c309ef6c814a,75389af458abaf28cce96f5f719211b4,delivered,2018-04-23 09:49:26,2018-04-24 18:15:00,2018-04-23 19:21:50,2018-05-08 22:47:50,2018-05-18 00:00:00
58b87ea5983b516a65c22435901c83a5,88337e7259fff920f8bb11448c9ee2cd,processing,2017-12-16 13:48:46,2017-12-16 13:55:20,,,2018-01-26 00:00:00
07b1810af93ee79a38977779e7a410d0,ae8e4d40dde287b1a730261c382a4887,delivered,2018-08-08 17:27:07,2018-08-08 17:45:08,2018-08-13 09:24:00,2018-08-20 15:42:41,2018-09-12 00:00:00
9aa70c8fac4649c143933fedf26730f3,0a2925db137872f11303a21dfde59d99,delivered,2017-10-31 17:05:18,2017-10-31 17:32:17,2017-11-01 21:57:00,2017-11-08 21:39:49,2017-11-22 00:00:00
be2cf19c621cf22ac9d84ebf5f29453f,4af19a3cef66be41cc9cd783b907a444,delivered,2017-05-18 13:47:33,2017-05-18 14:02:45,2017-05-24 15:11:20,2017-05-30 11:45:06,2017-06-19 00:00:00
5ba96da244b3eb9310e1f91bc3c6acff,c8565a39b16d5f0f35895dc6dba5f72f,delivered,2017-07-13 13:39:11,2017-07-13 13:50:17,2017-07-13 19:58:39,2017-08-04 16:59:05,2017-08-23 00:00:00
b02682757340133856bfb99145dd61cd,13362fc2728edd1397282bb32cf319c1,shipped,2018-07-28 15:49:27,2018-07-28 16:24:00,2018-07-30 12:27:00,,2018-08-13 00:00:00
afced00eb2f0134a2c5173999ca5086d,800967a7a5167197fb9b1d50a2ef8075,delivered,2018-02-05 10:21:07,2018-02-06 10:30:10,2018-02-07 20:42:33,2018-02-21 02:04:48,2018-03-13 00:00:00
088858a852d62de0c175c9cc4bc0ddb6,c49ddc57f4de85a5c7694bf37f9b525d,delivered,2018-05-13 13:35:03,2018-05-13 13:52:16,2018-05-15 09:06:00,2018-05-17 21:19:51,2018-05-28 00:00:00
b3649df4cb5bcfe7327c331b443f2e59,85002c1462f6aa01a06906e74fce227c,delivered,2018-01-31 11:46:23,2018-01-31 13:54:59,2018-02-01 16:11:43,2018-02-03 09:49:23,2018-02-16 00:00:00
b907517f4d66cdc2f9a7335370a0e073,f46efcc57026aa7f5a7e0920d2a6d054,delivered,2017-08-18 21:40:21,2017-08-18 21:55:10,2017-08-23 20:42:19,2017-08-30 20:52:55,2017-09-19 00:00:00
ab2e18197d676ace96bcaab0aeb2a820,5ce188ad5db48e889d087639680c7ef4,delivered,2017-07-14 08:20:50,2017-07-14 08:30:12,2017-07-15 01:11:21,2017-07-27 18:39:26,2017-08-18 00:00:00
96eeb147a88eecc583923d44e1e85311,7c35eea9239c528dc292c23b2169ef47,delivered,2018-05-24 10:43:37,2018-05-25 02:54:55,2018-05-28 10:02:00,2018-06-04 20:53:54,2018-06-19 00:00:00
35333dab609becd7a174fdb6537ef2e6,e6ecc454173ea784b7b4e80c55c8f20d,delivered,2017-09-28 15:14:22,2017-09-29 02:15:05,2017-10-05 21:19:00,2017-10-07 16:23:35,2017-10-16 00:00:00
a9db19260d4597e49840ec0146f0d3da,4fb9ae3df2dc63d1b5a329b0d96d26f6,delivered,2018-02-12 17:26:12,2018-02-14 10:10:22,2018-02-15 19:04:21,2018-03-12 12:48:44,2018-03-19 00:00:00
caa0b1f68d02953d97d190e4e4e7191e,0c8759a1a356f990be39ac310965786c,delivered,2017-03-09 20:28:23,2017-03-09 20:28:23,2017-03-15 12:03:53,2017-03-24 15:08:41,2017-03-30 00:00:00
ea37cd94a6d10959260b311f58cc5e0f,6a830a6e6de059a41ba310fc217a6bd8,delivered,2017-05-30 23:02:35,2017-05-30 23:15:17,2017-05-31 09:11:58,2017-06-21 16:02:38,2017-06-12 00:00:00
a8e07b5f89eea93b13c38bab2e06b185,8e89bdaf0aa7d88665f7db2745e3bb2c,delivered,2017-11-10 13:12:04,2017-11-10 13:27:37,2017-11-10 20:12:57,2017-11-16 21:14:52,2017-12-07 00:00:00
13ab319681acf383730a6b28363c36fb,53c80343e108dfd723bdfe2628b9f575,delivered,2018-04-04 17:27:59,2018-04-06 03:10:20,2018-04-07 00:47:38,2018-04-12 17:29:43,2018-05-03 00:00:00
d7e6b2a827de13f3b539c79bb5b89577,9b9e429977f70274ea05c6691650991a,delivered,2018-08-14 17:39:49,2018-08-14 18:15:21,2018-08-17 10:05:00,2018-08-30 14:23:36,2018-09-06 00:00:00
68dac825547e9410f017e7d9dd6daee0,8e3d0b8d1eadcbfdfcce1672e70c3ca8,delivered,2018-07-23 11:22:25,2018-07-23 14:30:51,2018-07-23 14:43:00,2018-07-26 20:43:42,2018-08-16 00:00:00
14c17d3f1039eddcf915f58d3f126948,59d93d62b828a2c8b877ee0a70852f31,delivered,2018-08-16 22:16:03,2018-08-17 22:10:21,2018-08-21 13:08:00,2018-08-27 23:42:39,2018-09-06 00:00:00
be69fe9a7e7dccb7cac829b8d5bebc02,6bb78eb4ba83000a88ac996beed0751d,delivered,2017-04-29 17:38:22,2017-04-30 12:42:37,2017-05-12 10:32:13,2017-05-18 12:36:40,2017-06-02 00:00:00
89710eda9c7f1c37f55e89f035f5ceee,708ad6bebe512748f021cad45ce2b817,delivered,2018-04-18 18:34:15,2018-04-18 18:50:25,2018-04-20 14:44:41,2018-04-25 12:42:15,2018-05-16 00:00:00
0bf0591471117549d48c64d47aa33e60,bdcc20055a51ea3a85d7b9087f0a53ef,delivered,2017-03-21 21:46:48,2017-03-21 21:46:48,2017-03-22 09:38:38,2017-03-25 11:23:24,2017-04-07 00:00:00
d3a04a6a99a00682ddb37c44e1b642a7,1110c7f9e378adb3131442a4b231c7bc,delivered,2017-08-10 11:19:34,2017-08-10 11:35:21,2017-08-14 21:05:19,2017-08-21 20:41:39,2017-09-01 00:00:00
784d7e60c3fb0cdd1b539166302ecd5b,b02d54a7514873cc4378045dcd7af30a,delivered,2017-04-15 20:28:44,2017-04-15 20:42:09,2017-04-17 10:44:07,2017-05-12 14:26:06,2017-05-22 00:00:00
b1c1cc09ffd5666fc13da046dc5900e3,dd4130b29fd8c3ff279241f7c39f124e,delivered,2017-07-12 08:58:21,2017-07-12 09:10:14,2017-07-14 12:11:07,2017-07-21 16:03:50,2017-08-01 00:00:00
300b0559d2d523ea8e5ba8f3f61ade92,ad2470a2b3c43797cfc4ddf238ca8929,delivered,2018-07-23 20:49:21,2018-07-24 10:31:28,2018-07-25 11:12:00,2018-07-26 22:08:48,2018-08-01 00:00:00
2f128eca153029f4e0e1790642de2480,edc3af71b8cc7f247a283f13a9427551,delivered,2018-06-18 17:01:25,2018-06-18 17:20:55,2018-06-19 15:25:00,2018-06-21 21:41:44,2018-07-13 00:00:00
6ebc7d36b08fd168bebefb07e6170be9,eca9017eda056e3c2264fbd939a5e0b6,delivered,2018-07-20 10:19:21,2018-07-20 10:30:15,2018-07-20 14:48:00,2018-08-02 19:48:04,2018-08-17 00:00:00
012bea13f9a355c983efb59a3f23583a,71cd7e5e11ae80ed42c6c57ff51a347d,delivered,2017-11-24 16:17:39,2017-11-26 17:15:51,2017-11-27 17:19:16,2017-12-15 15:09:58,2017-12-27 00:00:00
70e4a7d6c5ca0ca7bd543955b1d9c056,4d1d60431e94c06016147b85bd0b446e,delivered,2018-02-08 18:26:33,2018-02-08 19:02:06,2018-02-09 20:33:40,2018-02-19 20:27:14,2018-03-05 00:00:00
4d6951fdb1a472a77ce1422ca656c2b8,1d7a786540a0105d734010e8d88a6a53,delivered,2017-05-24 17:12:33,2017-05-24 17:22:46,2017-05-29 08:34:38,2017-05-29 17:17:31,2017-07-05 00:00:00
f62c75a1e0b4e381aab33418a63670a4,320442d075116d982d8912a76fb9ade6,delivered,2018-05-24 11:53:29,2018-05-24 12:19:03,2018-05-30 14:29:00,2018-06-06 16:06:51,2018-06-26 00:00:00
57d0641da97fead93c9541a7c3b1fc75,06909593a3382d75b06bcde5c527ad59,delivered,2018-08-27 17:18:42,2018-08-28 17:15:19,2018-08-29 19:57:00,2018-08-30 23:58:30,2018-08-31 00:00:00
6eb7eedcfbead76c0a8091e1f1d9b439,ede90781fd1e7cf8e78bcb84059af77f,delivered,2018-03-25 20:25:54,2018-03-25 20:48:20,2018-03-26 21:38:46,2018-04-05 23:03:56,2018-04-16 00:00:00
914ccbb5110ed49b96c301b5fbf8d629,6726c2dc9955a5617dd2144d32eb986f,delivered,2018-05-15 10:38:22,2018-05-15 10:55:15,2018-05-16 12:19:00,2018-05-18 12:16:46,2018-05-23 00:00:00
36963a629da6c57d926df8f37a9e63a9,8af8f7bb2179aaaf1bf8fdc58c02975c,delivered,2017-12-05 13:50:53,2017-12-06 02:39:35,2017-12-08 14:53:17,2017-12-21 21:27:42,2018-01-03 00:00:00
cb6dff9394d43eeebcff3c8caea9375a,b5d66b35344730fb340378ad6f4886fe,delivered,2017-06-07 19:44:16,2017-06-07 20:02:05,2017-06-08 15:11:21,2017-06-23 10:25:41,2017-06-30 00:00:00
3794637715d8b081505b74d3274f9c4c,a84befba87db6aa26de1a34fc2d72e9c,delivered,2018-06-16 23:35:17,2018-06-16 23:55:04,2018-06-18 08:26:00,2018-06-27 13:26:24,2018-07-13 00:00:00
6d0d1b394c3e9a042ef3fba7cb0968f5,aa9e932c3d1660b8c81518c6255ad08f,delivered,2017-12-15 19:32:53,2017-12-15 19:51:41,2017-12-18 23:59:05,2017-12-23 17:12:41,2018-01-10 00:00:00
7263686303ac0eabc2a7fc96d65405cf,07473aa73a7244877192373a2dbf4b43,delivered,2017-07-19 13:56:13,2017-07-19 14:10:16,2017-07-24 12:14:53,2017-08-08 16:32:33,2017-08-24 00:00:00
0c23e216707906b2996b9e2a5bf5ca93,9abf606fc27c284b79f293ca455f99f5,delivered,2018-06-23 11:52:36,2018-06-23 12:19:15,2018-06-25 10:51:00,2018-06-28 16:39:55,2018-07-30 00:00:00
be4f77184693f359b47e0d555b7d584b,97a042d0a8b96a3b65900c89845bf2f5,delivered,2017-03-16 10:49:27,2017-03-16 10:49:27,2017-03-24 10:13:49,2017-04-03 16:14:04,2017-04-18 00:00:00
7c6ec62853ed4bfdf8a5fbb484643a53,19cd87311be087cf0a583fa886e4cb48,delivered,2017-09-15 13:47:43,2017-09-15 13:55:23,2017-09-18 20:54:33,2017-09-25 14:28:25,2017-10-03 00:00:00
60e710a56647c46017e6ae93b6389822,37ade1977ac8f2bcc9d8b42cce744db6,delivered,2017-04-16 23:09:13,2017-04-16 23:22:01,2017-04-17 12:36:49,2017-04-19 16:04:08,2017-05-08 00:00:00
ca3d808e6235ce46e0cc743b8f29e372,9a98cd1afb79391f62731cbe528e3b4d,delivered,2017-04-27 09:46:52,2017-04-27 10:03:08,2017-04-27 11:55:48,2017-05-04 18:03:57,2017-05-25 00:00:00
d5f9f12e76db82f85d145c5c5e5b9af6,815cfb5bd9e0d9b868ebbcce131b6b91,delivered,2017-10-18 23:22:46,2017-10-20 03:05:44,2017-10-26 16:10:08,2017-11-04 03:33:39,2017-11-09 00:00:00
36f00f5d4fdfd85a9efdf83931e3a47e,18e81821d7e7326070a3cf464c4822bb,delivered,2018-01-23 13:24:10,2018-01-24 02:52:37,2018-01-24 16:12:38,2018-02-02 17:58:29,2018-02-15 00:00:00
bc53c8f21c0b72e517882835cd767c69,42ca85e026223ad7fdfcc4bd3c55c9d9,delivered,2017-12-21 11:27:11,2017-12-21 11:33:24,2017-12-22 23:04:35,2017-12-28 22:45:31,2018-01-19 00:00:00
4418075144d646b6ecb7228571cec59e,957eb9ed2b71b5439f68a865a736de0d,delivered,2017-01-27 17:39:36,2017-01-27 19:31:12,2017-02-02 15:55:50,2017-02-16 16:21:34,2017-03-24 00:00:00
c1e2bf2b7dd3309f2f5356c6b63968fa,e37d47e7eec62f08dc5deecc7d5532d6,delivered,2017-02-10 10:19:10,2017-02-10 10:30:13,2017-03-02 17:34:26,2017-02-14 15:15:57,2017-03-15 00:00:00
da0a932ef9718aa2b198c6da94cd8cb4,392961e68205a2121f9b36f8116aa980,delivered,2018-01-23 21:33:52,2018-01-23 21:59:43,2018-01-24 17:41:57,2018-01-30 23:37:27,2018-02-07 00:00:00
676dc08d3b7a83fc6f45f5e0eb1a2d9a,def2cde31a49d08938ed47d1769adf6e,delivered,2017-11-24 16:45:54,2017-11-24 21:32:30,2017-12-08 14:07:15,2017-12-20 20:47:12,2017-12-26 00:00:00
33ab2dc79c51648bd7787cdf4d64f656,1cd10497d4870eecd91328b511f698c7,delivered,2017-05-22 19:18:00,2017-05-22 19:32:24,2017-05-25 16:09:30,2017-05-30 10:28:40,2017-06-12 00:00:00
e1017b936851c9cfe214af471fa314ac,54021a19ab55f5700fad6fb14ca8ec17,delivered,2017-12-06 16:58:56,2017-12-08 16:53:56,2017-12-12 22:07:04,2018-01-04 22:22:50,2018-01-02 00:00:00
b19cbdc71dc9913fc6eda58071709aae,8f203ddc3edd825c2615de33ff9c11a3,delivered,2017-08-21 23:07:14,2017-08-21 23:25:30,2017-08-22 18:04:39,2017-08-24 21:30:11,2017-09-04 00:00:00
0bcde0684eba5746bbb90d6d9089570a,774858779c1de29d2be62401459a8ca0,delivered,2017-11-01 20:57:34,2017-11-01 21:31:25,2017-11-06 14:13:06,2017-11-13 19:23:46,2017-11-24 00:00:00
6bfefd597dae9bcdc38e087a154ab6e5,c0fd6186a94fc6fe13f085e45a2b5045,delivered,2018-04-25 21:55:09,2018-04-25 22:10:23,2018-04-27 12:56:00,2018-05-08 15:45:39,2018-05-18 00:00:00
1e9fe7f88eb9a4b4378f7e80d37855a0,d59f49a089c44f53e700fbd0e951bc1c,delivered,2018-01-12 10:05:51,2018-01-13 02:05:38,2018-01-15 20:07:45,2018-01-23 00:28:42,2018-02-14 00:00:00
1a5bab5fc9814b7cc524a323bd4e80b4,74741f26d461854aba87ef316dd54b9d,delivered,2018-06-17 16:11:42,2018-06-17 16:32:22,2018-06-19 10:55:00,2018-06-20 15:36:53,2018-07-05 00:00:00
e861ee18496aaa4aa146335b10d2fcec,48081be9b0b72cc8aeae1c6ad2112b91,delivered,2018-08-12 16:58:15,2018-08-12 17:44:20,2018-08-14 14:18:00,2018-08-15 20:38:24,2018-08-24 00:00:00
b752083ab4f42064fbbc31167a97b32d,2719db22601e7614daebf04ad7bc104c,delivered,2018-03-28 08:55:32,2018-03-29 15:53:43,2018-03-30 00:28:49,2018-04-02 23:17:29,2018-04-10 00:00:00
7829b2091dbfa41a6b5731cbdbdffe1f,42d417a2a29a4bff0208fb79bce1320f,delivered,2018-03-19 21:26:16,2018-03-21 02:51:13,2018-03-23 21:52:44,2018-03-26 22:54:36,2018-03-29 00:00:00
8dea6d01aada11dcf29deef2e364ec7c,af79a103d1cc45faaa5b599240c647f8,delivered,2017-08-14 09:42:17,2017-08-15 03:55:19,2017-08-18 17:24:42,2017-08-24 21:57:52,2017-09-13 00:00:00
2cc53a4aa9a5a0f2c0ff6559260fb1d4,330ada1157ac9512d0a23430c6b771a9,processing,2017-08-06 20:49:26,2017-08-06 21:05:10,,,2017-09-22 00:00:00
00ba57ae98928df6ba6ec9d3d8d4b1b7,8545a9b7b5b52bc607f0fe72c7dd323e,delivered,2018-07-16 22:06:13,2018-07-16 22:20:45,2018-07-19 09:11:00,2018-07-26 18:26:35,2018-08-09 00:00:00
baf84f7968a36e1c25ec1794330d5cbf,cf4e22300ecebe89b5ec81718544627a,delivered,2017-09-21 16:14:20,2017-09-21 16:25:58,2017-09-22 18:43:58,2017-10-03 22:53:47,2017-10-17 00:00:00
7cba85540e273d2d75f23ee6e88c3214,e683aa9741bb090b9798e8f14b8c00c4,delivered,2018-04-22 20:50:07,2018-04-24 19:03:54,2018-04-26 12:25:00,2018-05-03 18:53:44,2018-05-21 00:00:00
581bc29c5d7f193bd3f1cc87c24ae067,0396cb45bf62655a5a16b9c8f306d12e,delivered,2018-08-07 01:22:06,2018-08-07 01:35:11,2018-08-08 00:17:00,2018-08-08 20:24:35,2018-08-13 00:00:00
a5cb0c790b2769b76dbd70429cb66d96,47b8d87db17a0601172636ee6597a1b8,delivered,2017-12-06 13:50:05,2017-12-06 14:12:29,2017-12-07 15:16:51,2017-12-12 18:45:07,2017-12-22 00:00:00
c67d6454958f638555556ae0b89729ec,d44fc88de50668ab07b03e6a25bceee6,delivered,2018-01-26 13:55:40,2018-01-26 14:22:04,2018-01-29 20:18:59,2018-02-09 18:15:59,2018-02-22 00:00:00
641b3f1c458e28bcc1ac2e6e5e526489,97c47aae6ea0c8b187e739b95be4a758,delivered,2017-11-13 19:27:15,2017-11-13 19:47:49,2017-11-16 16:21:22,2017-11-30 23:13:12,2017-12-19 00:00:00
72c243506754c2100a51831b0bc5f891,1297411dfdb6b4fc12bf489fb299be4f,delivered,2018-07-02 10:02:50,2018-07-02 10:15:46,2018-07-03 15:13:00,2018-07-06 21:34:31,2018-07-24 00:00:00
9436e03932021844bcaa6fb20dfc4968,7373dc63573ace31964e986eee49e9d0,delivered,2017-08-03 15:09:25,2017-08-03 16:05:18,2017-08-09 21:16:31,2017-08-11 22:27:00,2017-08-16 00:00:00
f6822e0fe1a0a216386fb50209b80229,e1be51782abd827754616947acce8d27,delivered,2017-07-27 21:08:01,2017-07-29 02:30:40,2017-07-31 18:03:06,2017-08-03 19:54:49,2017-08-09 00:00:00
5cf2f1cfd8e622ef00a2e29b3cf971f0,30f851d3aa42ea5880019d1b5b8ce304,delivered,2018-02-15 23:09:23,2018-02-17 03:47:38,2018-02-19 19:12:55,2018-02-28 22:13:19,2018-03-12 00:00:00
3ae812c4853411428918ecb80ccf11fb,2ae02d89d070e76870a0cae2a307f488,delivered,2017-12-30 10:22:46,2017-12-30 10:33:23,2018-01-02 14:04:37,2018-01-05 18:24:46,2018-01-18 00:00:00
ae917963181c56c14f8d0e873b1588ac,c09f8cdfa1c0e9d5ce962948b1a4f3be,delivered,2017-01-17 16:47:13,2017-01-18 02:10:29,2017-01-18 09:07:53,2017-01-27 14:54:59,2017-03-09 00:00:00
