order_id,payment_sequential,payment_type,payment_installments,payment_value
f3ef0ddf732dfd6a0c31fe3f8cd3b948,1,credit_card,4,97.58
2da58e0a7dcfa4ce1e00fad9d03ca3b5,1,credit_card,1,158.49
cb6dff9394d43eeebcff3c8caea9375a,2,voucher,1,61.37
43e36c98d04ca621f851d768059e74e6,1,credit_card,1,36.76
c7b4a7a4d974418197e38cc0f6c2ea85,1,credit_card,1,450.53
cd1ddd0a998b40f3335a4b6d9af53e7f,1,credit_card,1,47.27
aafd24ce72f716e644f9d4012e1afcda,1,credit_card,3,165.64
b02682757340133856bfb99145dd61cd,1,credit_card,3,92.76
a579c53c4adee6e93a6e48c8af61076d,1,boleto,1,165.96
4d107edcce9acf824db9d203dcf9fecf,1,boleto,1,32.69
7479602087995e8c012bedfc514562fa,1,credit_card,1,189.56
a1244e1c9ad5fe2e15f97c9136ef70ab,1,boleto,1,44.34
c083067a0c4c5dc8446fb1a11b345cb4,1,boleto,1,77.84
4aa2c369fa1e9993bdf69bc12ee57abb,1,credit_card,1,64.0
8ad1b8de29d062bae836bc7d2cedc391,1,credit_card,3,182.59
873950bfe2dcc227baea5f82f8f2a438,1,credit_card,3,85.8
c0e9ca196d5699995f7b3987a8931ebf,1,credit_card,2,45.1
9dc960f739dffe11a498162d0d26c103,1,boleto,1,44.34
58be617c22afd358984d890ce826e0c9,1,credit_card,4,94.3
793df0d4fd68cb0530ca5b533e3f1b84,1,credit_card,8,309.12
70102042893558dbf834b15a4b4fcbcb,1,credit_card,3,162.62
9436e03932021844bcaa6fb20dfc4968,1,credit_card,10,140.34
b7f9c9109dcd289ae63ca77bfade44f7,1,credit_card,1,28.22
f43469e5bae88c9d9e6ce0132e05c8cb,1,credit_card,1,47.42
928e8e158d1096bf9bad69d9e927b6b0,1,credit_card,3,458.34
26b5d26aa210d44b8a3f2310d32643f6,1,boleto,1,100.64
bbbaa059721d8a17be92ed10c61d2a59,1,credit_card,7,73.76
4c9765e8d244352198202cf29ffee005,1,credit_card,3,760.91
181ba9a81073ea2d653d9a7338f4cf98,1,credit_card,2,164.54
e733891de1c5b78d0d7f77863402659b,1,credit_card,4,73.1
264838181624ad76b573c373a9862598,1,credit_card,3,243.33
6c28a6a98f83b0405d2bfc4ba655e15b,1,boleto,1,46.0
9dfcb922e1243614936a4e9514ce45bc,1,boleto,1,44.5
9b951f6f81b73f9ee291b9735e6fe993,1,boleto,1,262.12
6b5c76c2c9615b42e0c2b7efb11b60d7,1,credit_card,2,140.53
8b0128d6fee114eb818400897a13c6e7,1,credit_card,1,37.72
e4992b3b826ff19edba39e9a4d9dae26,1,credit_card,6,1500.19
6ebc7d36b08fd168bebefb07e6170be9,1,credit_card,5,257.18
bed71d1aad24e424ae97151ef6cc296c,1,credit_card,2,160.45
dc54f7ab58e8feced89cf7f0bb97fc77,1,credit_card,3,68.35
0df84fd499d4271993b678c5509f3779,1,credit_card,3,168.24
ef79852572532629bfd78b06d07055c5,1,credit_card,4,83.95
1d671f4aa75c57086215073b775c7f41,2,voucher,1,74.66
19f9ab36cda8d833cc1ea61fa046030d,1,credit_card,2,940.78
a841f631323b344289173ff816576be6,1,credit_card,3,69.77
e9b51b55b60f8de82106bf9f1470c801,1,credit_card,1,184.83
e41e7842fa15d821ce598a8b80915cd8,1,credit_card,2,100.86
5e4c3ad24632f5a0a597858f3d008967,1,credit_card,1,65.1
af9ac1503ae0c4a7c6480a7f07d1b9ac,1,credit_card,3,62.08
f611b669f06123c801cb15f4af16ac14,1,boleto,1,92.11
700070e69858b585d65a370ed6204d3e,1,credit_card,8,609.43
5f19271c1eb0a8eb0a1efed995df752b,1,boleto,1,279.57
243d739824982fcf38760767a16aa453,1,boleto,1,169.37
816ccd9d21435796e8ffa9802b2a782f,3,voucher,1,111.67
0286e258217733541e80588e29c208c1,1,credit_card,5,81.63
58ee901dc817aa7f36518d079340b80f,1,credit_card,5,107.59
b48b62e1c4a6ba9d0590ea31dc623235,1,credit_card,1,66.53
29446d5a7212cd18dec57e1ba28c2dee,1,credit_card,1,48.41
920b7ed9f8f073005d0fcea7fe293bd7,1,credit_card,10,182.37
58b87ea5983b516a65c22435901c83a5,1,credit_card,10,165.4
403ed75cff50b04645c2414360fff7b6,1,boleto,1,55.1
db55d12cb2a29fdf6814668f79a90b1c,1,credit_card,1,20.75
a028a53499d56225d417f0561ea2c1a8,1,credit_card,2,172.04
c96e52fd91fc51921c9ed964b468d9e3,1,boleto,1,62.5
772014e90d68acfafda19b12094adfc8,1,credit_card,7,76.86
7d5a1a738b20a4220f8673e0ee63bafc,1,credit_card,2,38.64
a56a7f475df6154f6e6ad0311578f697,1,boleto,1,97.34
f05771c7b5cadd4177b82165484ac8da,1,credit_card,1,79.22
2dcb16f827ccfc7bff5be2a6deb28bce,2,voucher,1,100.0
7f810862fa59153634479bde94a7dd01,1,credit_card,3,70.14
3f41fd6ddaad5817115c0d99360ad3e6,1,boleto,1,193.99
20f89728b6ca06def7c53881c9b2e502,1,credit_card,1,42.94
5b71035c88f2a3897eb7f0f73edb3f33,1,credit_card,5,791.76
c27941f0a7135ca5f13f3c07ea6b1d28,1,boleto,1,34.53
fe05d1b3e709ca154c9f1377c91f6b05,1,credit_card,1,110.92
0e7a11a73554ebd7fa1de70d50b75285,1,credit_card,1,27.53
34fdc362961364d3ff08986ccff2212d,1,credit_card,4,257.45
8759d467df07f1bc2c4593e411959c84,1,credit_card,10,355.43
b7790d729c085173e21678723b6e5381,1,credit_card,2,108.93
0013503b13da1eac686219390b7d641b,1,boleto,1,137.22
09c6a742ab99ba6516e8acebf60127b4,1,boleto,1,132.44
2297a47ed15e99116ac68cdb390cd700,5,voucher,1,15.03
922acd93e452539fe6833fd485296ffe,1,boleto,1,67.5
d07179898f582cd4b62f9f5328698baf,1,credit_card,1,95.56
0a703303bdedfaa80afd4eb17280f2d1,1,credit_card,6,654.8
f1631176a5776079ef8293f9c66f1a90,1,credit_card,2,29.41
a5c8f3a11dcb9bd9b0acdfb8101dfdc8,1,boleto,1,138.72
a866b07e589705b11b38db08e93e6f5b,1,credit_card,2,76.17
e6ce16cb79ec1d90b1da9085a6118aeb,1,credit_card,1,259.06
fecda210da4a36546b91948ee43af90d,1,credit_card,4,44.58
550a0a633eaf0af78258105794106c1c,1,credit_card,2,71.14
d53fe820dc149e739012c03f9409f67a,1,credit_card,1,38.36
8de50bbc56062ea401a2c61c36f46585,1,credit_card,5,2115.79
ab2e18197d676ace96bcaab0aeb2a820,1,credit_card,8,1172.26
7a11da7177850c642520f68efae51bf1,1,boleto,1,348.89
b70b7c8ce83925f3477f223f0997f0fd,1,credit_card,5,168.65
4a544fe98dde76d5f78dde8a2a1986e7,1,boleto,1,85.62
ec252f08021dea98d64f0ae822846768,1,credit_card,8,141.23
98e94d121fb6444de93e426ceeb1e0e0,2,voucher,1,50.0
21ff4faf5460988340a9675233bd0d1b,2,voucher,1,50.0
12b2eb7fee1eb7a195452bf2eff4028f,1,boleto,1,181.37
63a3eb68025b31c84a0bfca8a8b27ec3,1,credit_card,7,446.18
2f9aec8b96e05c0c40e49b20214b89bb,1,credit_card,1,99.05
3452a7eb3fb50ae56f54d64d6ce7ddbd,1,credit_card,1,94.86
6224dcb4ac2d679b4c0739fc060fa3f1,1,boleto,1,124.35
30b949a0f71893bbe321509b0d32bcc6,1,credit_card,1,47.84
36b33af016121e29d4fa1c46c492f656,1,credit_card,5,226.31
80509330a373b52445d3c8622c3fb9b6,1,boleto,1,111.02
9f699ce7bafc4a8b7bfbaf5308eda3f5,1,credit_card,2,296.73
b819d4bf7ee713f4efbbf5328a3eeeaa,1,debit_card,1,149.68
088a5d99caf7f8345f08892b9c900bee,1,credit_card,5,317.32
793c97a0188117b9b0aad84f6cc8883e,1,credit_card,1,222.9
b2287ec8635a3c45b2c14d7b10cb1a69,1,credit_card,1,118.47
f96c24233b2160cbda61f76e59f81412,1,credit_card,7,71.74
409e065598ea4a9dba359d894ab0cab9,1,boleto,1,204.0
0eedbfca467b1eca111793663c125e30,1,credit_card,5,85.74
14db1d0a0c68e65f2a097d76be8feb71,1,credit_card,1,60.22
e347e50c95a9f11701dfa070189e7e57,1,credit_card,5,140.08
565c6c5797c586709ed3a67c9abc0223,1,boleto,1,105.32
58563954fff8aefe4f7ca6827885a5f6,1,credit_card,1,42.78
56173a7cc04c8e7350ec2fc647c912cf,1,boleto,1,108.05
f21cd4bd6f6e9d39426b98c64f73e041,1,credit_card,4,59.59
5bcde4ca8f0878aab60dc18cc310fa4d,1,credit_card,1,63.42
7743f1958c77de9ebc175860fd1773a6,1,credit_card,1,143.39
f3824e1120311a6dd631dc92334fb0da,1,boleto,1,128.35
e75fa6144e2d8bfb834bba12ac534788,1,credit_card,1,71.96
9c3186381b733d4304e2e416afc6bbc1,1,credit_card,1,210.08
265bb549f8bbcaeaa66023404ec02db5,1,credit_card,3,78.21
0bf0591471117549d48c64d47aa33e60,1,credit_card,1,48.71
e55a9d669bfd16074230197d17e39034,1,credit_card,2,24.29
d858d63e625f2b1e5273f8e9312802a4,1,credit_card,3,136.29
f9604c62f4691fd43013cd1e6489e332,1,credit_card,1,51.75
5128188ca97d5ec2767217149eb8df4f,1,boleto,1,185.96
996936689b68af80b51ef3c429a4f386,1,boleto,1,36.95
9964fcee18c49b70f81f947eb85ac611,1,boleto,1,57.53
7201d0a0748fe3378ccb9ee146a4d0ed,1,credit_card,1,42.58
d1872a759d4c1e5437aa708d64ff592c,1,credit_card,2,44.38
ba35aab992c4504d63730c89ccc35613,1,boleto,1,257.46
d465c10f1f89099cfd6c57cd84249f6f,1,credit_card,3,35.77
a42283397a151200700834c740a51a37,1,credit_card,1,41.64
924d24dd7c6de024d96e25d4812d65bd,1,credit_card,1,89.39
a223cabf8961911bec789b0f31c66592,1,credit_card,4,335.47
2a7dcb1d34aa5213ba51c0997b843fc3,1,credit_card,3,83.41
f59727f72b472d9e3863e4b4b277e1a9,1,credit_card,1,100.95
2b104b4033a0f544dd3ec21ceedf5849,1,credit_card,4,55.6
0c9c4433b5b33bcc077a814c9dd7dc3b,1,credit_card,4,142.45
15ae5aa73080f369ab385e40f2fd7957,1,credit_card,1,87.7
9c2d1fc16f35a46132271707af17d902,1,boleto,1,138.08
60d9639e8367addbb73c0c57bc29153e,1,credit_card,2,128.19
3a98a62b1abeae3d84a504e048ee12b2,1,credit_card,4,46.66
ae5006e8bc74e1aba0f5f41bd117cdaa,1,credit_card,1,107.3
dcbec508f4fc195063833b2054995d32,1,credit_card,2,49.23
bdc8dbe2398cc2b77b8628177c7719ad,1,credit_card,3,100.57
c3a5f9a1e22066b7cb175e1efa5b28bf,1,boleto,1,89.88
4969cddf1cd3a57ea95fe8c3b89a7018,1,credit_card,10,143.83
b19cbdc71dc9913fc6eda58071709aae,1,credit_card,2,29.34
6a868efa34dccad934e939877994dafe,2,voucher,1,68.93
e4ce7e9f0b81f2de2415e30494021d2c,1,credit_card,1,143.49
c1c8d8758860faab6badb186e10cfbb2,1,credit_card,5,215.05
b26536936ae16f2e91301cb742fce1bd,1,credit_card,2,62.76
da19f73a444dea9507b737d32d8eef61,1,credit_card,4,258.3
0a1ff79efed81178cd6303f7704e96da,1,credit_card,1,160.55
c96a303a722b89bc14a23b7a2f0e68e4,2,voucher,1,35.75
b36a19a1d044f4328c2b659fea4d8dbf,1,boleto,1,82.56
eb855beb3ac99461f7a076b4c3652472,1,credit_card,4,43.52
6c2d7d5f598317a20719a7e5f5487ece,1,credit_card,1,106.14
3951193545025398d0fa18b7e2f836be,3,voucher,1,29.73
124c799bcc4126cdb5cca8c5889533b7,2,voucher,1,6.46
a795405baf7d9a63ecd5d22978476c08,1,credit_card,6,65.85
7f5251463f48903ab101223e0021afc6,1,credit_card,3,80.9
fe0f1672afc3d22359c77f44d5c1e5b1,1,boleto,1,38.13
892fe89649cc60aa530437d9f856a7ad,1,credit_card,3,32.77
8aec3a066f732dd927ec8fef1752415b,1,credit_card,3,32.01
9aef5cb54685c53c5dd0b28727ff1203,1,credit_card,3,116.94
8365144952c18f57c7a84e62d664d2d9,1,boleto,1,187.98
b34e632947c7a44b7afd9eaee92f7dbb,1,credit_card,5,243.57
add60b533a3e4c356398fde8b7987eac,1,credit_card,5,93.39
189c034bd0ef4966a8f86ed7b5df5797,1,credit_card,4,40.55
aa57296ceb0b170f4823d71a06a43037,1,boleto,1,66.44
a2a91e0cab81f50fd109a557ee1d92c8,1,boleto,1,32.41
c0110f04e66e7426bdc005f555bcdc40,1,credit_card,10,124.4
3f0f3c811e704a2423f25301eaedf047,1,credit_card,1,81.89
223cd404de0ec7eabc319bed69fa1079,1,credit_card,1,95.22
4a81bd2160d16f8b9323ad482891284d,1,credit_card,4,171.79
3c4ef06a14ef470e73ea05eb315ff841,1,boleto,1,191.46
7437b218b9af11255c89b0043905192e,1,boleto,1,57.73
85d868c1adad7faa7378efd85048d0fe,1,boleto,1,48.27
d326dcaaf349108b952ba7aba78eaa9d,1,credit_card,1,91.41
d2404c15c71863f869f71c9fb72c2af6,1,credit_card,6,127.24
05ddc7eac5c1d01a5412368354426943,1,credit_card,10,111.9
805eeb3298b184f196431dd54519edf4,1,boleto,1,64.34
a25d43b087190f76ed13ac240693ded6,1,credit_card,8,329.95
c40cbf2797c3b0187b41ea072dcac55f,1,credit_card,5,1003.42
1189683a982566d32678589bafad61c8,1,credit_card,1,82.98
95c8b1ac4c3ea101526fad88a579bc7e,1,boleto,1,43.09
5e5fbf8badb59c577f84c7f7448704dd,2,voucher,1,86.89
c8d402ad1a675e158653f4e470c7d42c,1,credit_card,10,126.0
bc14a141bbb47b18a33d0a1747cab119,1,boleto,1,150.12
842e1880e0859a810c436d8576aab76b,1,credit_card,1,47.43
efb6d19e3c56fa371d59421e45e53a49,1,credit_card,3,110.08
53170b475d08133ec3081a6e41410b57,1,credit_card,1,53.82
70e4a7d6c5ca0ca7bd543955b1d9c056,1,credit_card,2,145.66
47d62434b47743d5c247a683f40fe56c,1,credit_card,5,166.16
2ed5305b914f9e070f396f7d29287aff,1,credit_card,1,51.93
e6c64e2ecfcd5ab01c9e7df01884c9d1,1,credit_card,2,66.71
b9a970bee0ad1aab9d4f291280670f78,1,credit_card,3,69.22
dd1bd072c709a5e654fd047560eba5aa,2,voucher,1,25.0
00275bce676303c3bfd7292aefdfa223,1,boleto,1,293.36
419158f0fcd3a19edca60d45d531849e,1,boleto,1,123.61
bfaea68f958681ec9d22aa2114b45721,1,credit_card,1,100.51
1d0ec3f28fc4f0dfe429d70f0f2acf7f,1,boleto,1,95.65
33feb9bd131e2e8e85cc143ad2bddc85,1,credit_card,1,66.81
b9a3648dcf60f6b902216e563c539244,1,credit_card,4,149.19
5fb33bff8f41b3adeec3852d10c5f9fb,1,boleto,1,91.66
dec3400e8c6d58f72b67b5cc12706458,1,boleto,1,51.24
8de5c10ac1599e2a0d202521d0a2cddf,1,credit_card,1,35.61
64c546d3105803846cfcca109d5bef43,1,credit_card,1,63.97
4b3b5fc7398939e35a47fe5a8c0be5cb,1,credit_card,1,30.27
845faa625ef6a2b4549edd96a4bb7308,1,credit_card,6,73.54
78585e48819bf50518947925be68ab86,1,credit_card,2,210.11
0d69c10d22ba2087acfc11cfd4395669,1,credit_card,3,39.09
653fb84a9e7359c05777a5332a48a876,1,boleto,1,84.23
28261c529e96c64f072a17b839812d63,1,credit_card,1,78.77
c4277c0bb265f5f6e13a10ee49dd0e9c,1,credit_card,3,163.95
90214a4751f75ee8783bed5037f9b0db,1,credit_card,4,45.62
9711d75c7f14daa7b898759d42b9af64,1,boleto,1,86.24
113a61c584df74eef5d2f6e449d2890e,1,credit_card,1,34.0
36e980f3cbdf9a14bd099f32b2e46ee7,1,credit_card,3,110.77
ba58944fed9eea8a43f9fc3b2cdca75f,1,credit_card,1,163.77
ea1a388e3dfe8c2f47be2bc881a6669b,1,boleto,1,134.45
066772e2164fd7dbdff9ded585851352,1,credit_card,1,95.1
acf4b337d94686e3ff709ce923bc2e47,1,credit_card,4,52.38
c6a9e39db5f61068d017ee903b277478,1,credit_card,1,102.12
d43ec367e36ab5844465e6127f159862,1,boleto,1,77.57
b4b9e15f3787253b781c561f2d8f7eb7,1,credit_card,4,41.09
090c0cc3d47ff02fedac32aa0a7cab97,1,boleto,1,159.12
e32cb2b7845ddbc8322b670ff7604fb3,1,credit_card,8,166.62
8db13b5ac7b555d8b6bc0062763ae387,1,credit_card,8,86.71
b81af501c9ae710ed9968a6018400a09,1,credit_card,1,35.0
145795196f6224e4557aeca5cad2863f,1,credit_card,6,359.24
08632fe0bc1f85190f242268f3410561,1,credit_card,10,229.81
b048658d074ad2c4863ea7021ddfe990,1,credit_card,10,206.93
b8aaeda740b17cf925d3f2a13dcd1d7f,1,credit_card,1,98.2
8346e642eb8d376b57cddc53b6118a3a,1,credit_card,4,77.08
4989085cad96697e77c016d0e856b166,1,credit_card,6,388.38
4639a7b40270fb97291d74d41ba89a6d,1,credit_card,1,37.8
b0cb5e1b222437d8ee177f463fbcf464,1,credit_card,10,111.18
ed4bfa707956ab491448f8f28a48f6c6,1,credit_card,10,295.98
2d17c499d9ed8dbdfb97368c0f322dc0,1,credit_card,1,82.74
2faa51e1d770110c3f415c9b0a957156,2,voucher,1,142.75
c4d21595038e045af516cfd9f1496c2d,1,credit_card,10,619.44
4ec2eea90506ad5dd1284a1a7e4cafee,1,credit_card,1,41.13
0ed2b1a137a41fc9a7cba420e71a0a9e,1,credit_card,3,179.72
89aa5a1ef8d3384037aafd0237d6bfed,1,credit_card,5,56.0
c9501c00fae501ebb1ac842b94bbf192,1,boleto,1,122.99
bbcdf6eade27ba117835cb683a80ce09,1,credit_card,1,151.78
2cd4d457a1de3adcdb9d8237cb975c6d,1,credit_card,10,1605.14
3a98a62b1abeae3d84a504e048ee12b2,2,credit_card,4,114.3
518a5aecdc43fc3f991f9d7241078534,1,credit_card,5,59.6
94d319613cd8c3813cf10449f6049e18,1,credit_card,10,361.2
60a7df16f9a8d8f38bd974b8a873167d,1,credit_card,8,198.96
34c1a691fc965ffffd792dbd8e7ac087,1,credit_card,1,110.72
8ec29b681fd22a8225b16acff79330a0,1,boleto,1,193.09
f15a1e73acaf52cc00304cd1c2b5f09d,1,credit_card,5,137.99
6b6e94314b51fb34f0f7724250d70914,1,credit_card,4,183.25
851edd7bad3021e86dd7fa72e9a5688a,1,debit_card,1,165.48
a35a89e3ad801a6af8bdc4ecf67e0611,1,credit_card,1,98.14
5a082b558a3798d3e36d93bfa8ca1eae,1,credit_card,1,24.23
69fe44146033a055ffc2ac0b670c4b11,1,debit_card,1,19.89
ada8de3a9486cea2fce7f4b00319cf3c,1,boleto,1,123.75
9734c61e70431951ceea6da4c1c2a063,1,credit_card,5,333.44
675c52d8dfa16aa7a3b12b6ad7466fbb,1,credit_card,1,72.14
21387c13929b880edc728f519f72f0ae,1,boleto,1,81.89
c6068d7bd43960fb4924a456c897d52a,1,credit_card,1,27.77
3deef99fb2f658d2cc80673c81fe9195,1,credit_card,8,226.12
d0269d8e6e340202e519f59cefeb094d,1,credit_card,5,125.88
171a55934d8bc5775c30ce0537f5e4cb,1,boleto,1,59.01
b837d07aca063bfa379766bb6740fdf9,1,credit_card,2,105.08
804e5ddab73def7d5e86b8ae6f27e83b,1,boleto,1,156.18
2ebae2ed985f7f0a3beb4fcb70fefa19,1,credit_card,4,303.72
7a59243f18518dcfe516671c305121c9,1,boleto,1,62.79
a47c6e02b84d8dea0ec21748a611293e,1,boleto,1,107.9
72be45eab146087612b9ee932e825574,1,credit_card,6,128.55
3a812c83660a31b9ff0abc06416a678e,1,credit_card,3,50.05
64600db8a4995fc16ae799da1eace4be,1,credit_card,3,139.99
51b3d3b824ebde9c8e8d84d17e98d88b,1,credit_card,2,148.15
c502981c13af31e66327c143bc885a2d,1,boleto,1,137.23
b8664a67156f7d886752140cd2e2e089,1,credit_card,3,63.15
b844add966de00013e16ef47fcad17c5,1,credit_card,1,44.0
9e89b029e7fb38004f9e2d3b4055610e,1,credit_card,3,149.14
a037c35b691ecad7720b1d5cf7f14bc8,1,credit_card,2,96.99
1e0472c015f18d557d20db713af0f356,1,boleto,1,185.34
c925170f41b84e071f6fe928f4c16643,1,credit_card,7,76.05
98d7e0d168a393093a391519c1ee1e8e,1,boleto,1,163.46
8b888647a2115442e3a034d649699df7,1,credit_card,3,96.8
aaa4c8bb37dd88031c3b22a269ed74ea,1,credit_card,2,27.39
8dff68c5f21e32956efbbabe74ab4f40,1,credit_card,3,158.04
a2d83fe753c66711172a6b99df1bafcd,1,credit_card,3,70.48
b26530f9c2437788f9290f8339dba184,1,credit_card,9,529.34
40c6a42661f5f364a97085bcdc278a55,1,credit_card,1,128.88
70303c8f09c18171b0c0b226b699436e,1,boleto,1,22.68
9a382d951dd3a73c696f80da02ea06a5,1,boleto,1,69.9
a91929c58be362dc4929f9b9c542a4ae,2,voucher,1,4.79
e706765d0ab55ce790c7713ddc4e1ecf,1,credit_card,1,66.84
ea7ce652a46fd8b1be9e01f9ce8b8894,1,credit_card,1,165.8
6371383f8c6f8a72ff10050cf92adab6,1,credit_card,1,122.41
788b1a554c3dcc3cd110e466464a01ac,1,credit_card,4,207.56
1d28f6017289eba334290b00546ea432,1,credit_card,5,58.39
39862f3bc75e8a104d1bd7bbf6255668,1,credit_card,1,68.4
ac6e5268baf65f6d55e479e288bc67a6,1,credit_card,2,130.24
3e1a73eb054c586cb259149ffdfd13ba,1,credit_card,1,93.56
d26c1bf71e9f8c396a830d81b4c45866,1,credit_card,3,64.1
cf6ed66599cd48144b174a41097963eb,1,boleto,1,156.77
645779176d5d254b38d767ba3712cfaf,1,credit_card,8,210.62
c1f2b0dab3c67d4cb4eb6bddf1f6a531,1,voucher,1,69.15
57287b46dc0f2bbc56c73b239cbc425c,1,credit_card,1,156.94
0184d4ddb259e1a4cfc2871888cf97b8,1,credit_card,8,91.16
8fbf78773c7c8165b1fcbc024f923678,1,credit_card,9,93.48
3447403152f317306ba14a3837235504,1,credit_card,1,65.09
b313fc60227234f6c73ab4f2585b5365,1,credit_card,2,93.66
3dd1232f9ae258b596e0189d82e2a222,1,credit_card,2,157.32
afc164a698c08de061cc7173650121fa,1,credit_card,1,77.57
62f1923bf7409f0a4c029c4576499d4f,1,credit_card,1,21.04
52ef81c49a349b1162a7bd4a8c2034e4,1,credit_card,1,59.96
83d214da3624ec29a433e01e7ec0f492,1,credit_card,1,91.66
b40cc33d658c4e802526de2bf8a56d43,1,boleto,1,39.01
19adceb97f5be3e428c2b0df7a6efa39,1,voucher,1,37.55
156d020e7c34fa12b2b61a68ba9c7c0e,1,credit_card,1,55.36
23072f93197ce1005af84937345b910d,1,credit_card,1,98.95
bb1cb0653f2664a83f30a4bc0b483f94,1,boleto,1,255.33
f807d9018684b10d06ca569cdd62c0af,1,credit_card,3,46.43
c20197cf31f945d8c2cbf79518530b4b,1,credit_card,5,93.48
5a55b4fcb288fcd4e03766ee8dae6a41,1,credit_card,1,160.54
e91a90c1253592e046513873529f6431,1,credit_card,4,192.64
68032d83f60d0cff0f79fd0aff398f29,1,boleto,1,99.7
71c56e89b74017d9b26611547346b7b8,1,credit_card,7,72.48
d14f47d31b1e3717cd25c3876b276523,1,credit_card,1,127.67
4a0631db2a41a97552aeba43bb156b08,1,credit_card,4,230.75
571e58edcddc5a553546eecfa4b09aa0,1,credit_card,1,16.95
3b106e10a8c576552a457e61f1e8c90c,1,credit_card,1,152.48
ecc890b8d57a4f9904953c000fd7ebe5,1,boleto,1,127.41
a0b07440df74d649da932c50deceeb54,1,credit_card,3,202.68
3915c06b1483016c7d41dc705c1b0090,1,credit_card,6,98.56
a8f7065acc12b517fbf7ab744bff8edc,1,boleto,1,124.62
8197c9f9b80d1f97dc41fc6b793e15c0,1,credit_card,1,53.75
85755a53293260a175624f3ee95afad7,1,credit_card,2,62.25
623a128bf7d41f9326d9038040bd42a4,1,credit_card,4,104.42
048cc42e03ca8d43c729adf6962cb348,1,credit_card,1,24.68
b3f7f632c85da6b71020c45771e67c5e,1,credit_card,8,207.2
57135998a968ee37a773daabc8afdade,1,credit_card,8,452.41
e3111d19cd703ecaa907dca4af37c0c5,1,credit_card,4,48.3
deee3a40a4669f004603111e55387280,1,credit_card,10,161.54
5156f62d18510bbdc946ebbe9846a6d4,1,boleto,1,65.11
bdfad190904dc2cc0fc9d2c54f58fedf,1,credit_card,4,258.51
2255eb0e92e75d04fc4afa0ad636f875,1,credit_card,3,37.83
17335ccb96b98156a4fd1b635e11e107,1,credit_card,1,24.38
fe2cf0b53cf21416269ca17fd38060ab,1,credit_card,3,188.48
6199ea959a9602f3c10fe2b7573bb325,1,credit_card,1,59.33
2297a47ed15e99116ac68cdb390cd700,4,voucher,1,20.0
510c4dcf778854ea5671c1eeacf41880,1,credit_card,10,261.46
50a98bed547040031825f02f6606c7d7,1,boleto,1,68.35
5736fad1e7ba84e0bab487006ce68cef,1,boleto,1,47.98
f24afd66659f204e2fe3866ae39f4e20,1,credit_card,1,85.58
7a7b483764d06e139986cfbb2f2ad776,1,boleto,1,91.96
b664b3e09fd91f223359961e284bee21,1,credit_card,1,166.49
1e9fe7f88eb9a4b4378f7e80d37855a0,1,boleto,1,111.26
59c1a8b3cbb65f342ab100aedd060642,1,boleto,1,125.38
8d49bed8f03eff2e3595adfc9043a4f9,1,credit_card,7,538.6
930f7f40db5f938e56fbc1bdcd1bb28b,1,credit_card,6,114.35
f30e745209cd648c475f3949b1adb2e6,1,credit_card,3,121.93
3c314f50bc654f3c4e317b055681dff9,1,credit_card,2,296.89
de71166519878c2eefa30e4203d31c92,1,credit_card,4,224.71
b296bc0dc4e73e99c3f6196a1b97b9aa,1,credit_card,1,90.36
1d812d7b785dff5e4568cc8f7e76f230,1,boleto,1,57.6
c3fc89d773d2d00c4c1222bb9590ddb7,1,credit_card,8,142.89
e8b777112a2c5482e9005c327997cc21,1,credit_card,7,95.56
768bb5189d917642e1ea949aa69c553b,2,voucher,1,47.15
464903700caac1e06ce732afb660cfe2,1,credit_card,7,79.26
d3514b69ed01da5883fcaaabfe29453b,1,credit_card,8,359.19
1b60ece83b00bc1f24db33620b942d2f,1,credit_card,1,73.34
20659f110925368e86835f912f0507ac,1,credit_card,1,28.88
f3fe458f9ea7468f40f3c535818a7e80,1,credit_card,10,122.21
df7094f1423b702c59aaf0e978752650,1,credit_card,8,432.26
c63f4a1a51b78e8b9c14cae50f2e1817,1,credit_card,2,315.84
5aaa1fab54b179cb7c048131f1ea8f78,1,credit_card,2,94.4
a398fa8a473ac89d43aacae1d3e1666e,1,credit_card,2,168.8
ae40d2ac0cd2d22399f561044c426e8a,1,credit_card,6,66.89
5f5a9ba3e0190ff4773314db075b930d,1,credit_card,3,59.64
19d3baace748a12b60b7c0901b11a285,1,boleto,1,96.43
34d0b73ffe40c22d8537270e7ffe7517,1,credit_card,1,33.01
80bb8e6802ed134ab01c6c5ac52f0647,1,credit_card,1,159.85
e68fc011bb042df40be9a8a5c437fc16,1,credit_card,3,32.0
c937541d9ace19ed39761e08557ff1b2,1,boleto,1,44.29
1a785632cbf5301f146c5b3c67268911,1,credit_card,1,38.96
1e023f96b2ab8ba32db4efacb8df5249,1,credit_card,3,55.0
b35d2c40061791df49f5e3fe718b0b0b,1,credit_card,1,36.7
ce5e90a02c3779d618e686a0b25f815c,1,credit_card,1,45.01
5baeaa8bec54f12f0aa0ee4b4d285cf9,1,credit_card,5,107.06
9dc8d1a6f16f1b89874c29c9d8d30447,1,credit_card,4,916.02
4dda09475b079b01d1c3cf79baac5791,1,credit_card,5,53.09
5cf2f1cfd8e622ef00a2e29b3cf971f0,1,boleto,1,37.09
024b3b6b53b99a1eb8b9b34515106765,1,credit_card,8,371.23
