customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
e1f0628e6af27a0bc119d2e597c619bb,2b8649d1a9912afc25d2943a04782756,03177,sao paulo,SP
cdeaec3f8528e3be6e375bc600645c72,f8309b834186f428f9b4072036885959,26040,nova iguacu,RJ
c63304e16787c8a326c2a53765e5adb4,b237622aa3c51e457ec662d4b9f4bdb7,60360,fortaleza,CE
d226fa8846cd0fb905b59b9dcff9002d,9b9f4dcd22437fefb99dbbcc129dae01,23520,rio de janeiro,RJ
aa12606424f4f403f0888463eac51a04,6e6aa6f3b81188e04c900de2e6a5007d,29065,vitoria,ES
596838f01c8df34db964387ac5ab6333,d31c287a64b46eaa581651b6a349f58c,06053,osasco,SP
3f2b5d8dc2d1ea6f3fe026509549773f,6ab4b267447ec31299594fecdf24e050,08420,sao paulo,SP
43186abecff556fa7c348f82d51abf06,f2abacc7fc5f774032585b02eb823d9b,05048,sao paulo,SP
ec43686dd7b2f48ea65475606fdfc85d,12bf6178776d90da204cdf1b37d23906,13214,jundiai,SP
fd07236975eca474cd2ecd2bbd7f8e7e,dd6cd964884070fe44be250342f3411d,22030,rio de janeiro,RJ
51f650a65f069672f200ed66b550662f,013689381e404bf6304f57bab4b8f01d,03288,sao paulo,SP
9c32fd0f6852e77226bd2309dae25097,f092ea2a10aaf646af1a61650f95c6fd,22640,rio de janeiro,RJ
da31d17d88b6d4134d2c955c60b92ce8,440c64b4b6d9ee3d397397020dcff0ca,12980,joanopolis,SP
62beebea8629d73ab3ca95c23ed239ae,aaf19344c14447167191cdd3d7530acb,33400,lagoa santa,MG
5f8821579f7deebd8827b5dcc57bcb45,3f29c19532c5b77b04513b4cb14e7364,38140,prata,MG
f0772c0e39db148ac825126eed58636a,eb8316a01ed5e167df33020acb7f5f7b,46880,itaberaba,BA
302c148841465785e80dde55628627ec,8fd70586e2f56a7c0e6fd7dba16079aa,08485,sao paulo,SP
b59948a7b140d0a16d1683138820eed9,4cdcedeadb2f9aeb0ba2ef5f2ebfd042,96015,pelotas,RS
9f55901fca9de3a1febce7f3ebb33b89,e76f5c3699e402d57852989386ab1cc4,05444,sao paulo,SP
f5ce9a458627cdf1b39247b45fa6ecf9,76eb770df6be0fe7e270abfe304fc86f,07801,franco da rocha,SP
a548f8cecd44d195d61bcfe24dd880ad,e9971332fe28c52652fc0c34f5132737,90420,porto alegre,RS
f2bd2cabe7df5eb5e8330b464942277d,a80d1764fd77d5b3ec819cbea3a82e22,05773,sao paulo,SP
00bae1a0d3566c3af0c3c67fd2204935,66d201c13937598dd4e036788a10a203,38465,arapora,MG
5be865cd6c0d8f82203de5f4d0b3409b,2a1dd58d2b2c5131c77f51da5e409c2c,85864,foz do iguacu,PR
1d8d049d2320a51520300f4b41dae8f8,281005d5b3582f0dc64fb535b0a4da2f,05705,sao paulo,SP
4ac2cff544d2cf106643e7f5ff6e7a0e,0ded1a5d4471ac84c9d5008b5455e0b7,37115,monte belo,MG
6355194d5dd91d52c9e79c84b5ee9774,04c83639f720ad66ffb6b8ba9afca9d6,78643,querencia,MT
e4a1289920c7a33574e0433abd5b90d7,24cd37bf2e8fad096bc0b807541311db,90480,porto alegre,RS
184bcc485b37b9eec28ea04a557a3de4,9195414c5cc7985ec9a2c2cabadc666c,12230,sao jose dos campos,SP
514eba5aa9d0a2e9066c0ab4b14ee53b,ea046dbb36d4b15b577065b530a08ec3,28026,campos dos goytacazes,RJ
e8c8e4dc32f621e43ceddc47c7b89436,0f3271fdb9c6275ee17cc3a85f43da8c,05009,sao paulo,SP
7bb5fcdd5b5fc703c8f9420e3a0fc21d,f7e8368486fefb453fc6b54bfdf8b47b,76270,jussara,GO
226d59f9f4b98e228b689eea45d03a6d,66980c3775537536f77b434d74e520f5,30290,belo horizonte,MG
ae534112af536deb8446fb273796316d,552a038a90f9896d8d9c4d86de8eeb93,37270,campo belo,MG
a399db519e544aae00c545623a6b016f,22e723bf3b9797bc5f50e36bc66fa851,95080,caxias do sul,RS
36f6b2e26dcacdc9010ce35092b01674,eef1fc071ef984bb4fae3257e0c398e7,24220,niteroi,RJ
64b522c8d8d1f7acce0f99ab0bc4309e,6d9340cff66614691b64758da5a28d53,24717,sao goncalo,RJ
8c71a37e7ed016cc6925f0c79487773f,b431ccf71994c411287941dbccf54ca7,13052,campinas,SP
2433b1918b00716d9d91da3cdc60f337,5e9c90f330da0758e806f4d69b012db1,78600,barra do garcas,MT
f488d5cab7cc4def4a186af6a74722b1,7b7f5820636001def9f79c961c40eb7c,18200,itapetininga,SP
40f9561c30a05bebd46159f13de2721f,bc0a03de5d491d015de2e6cba0b0d05a,40730,salvador,BA
0b8d2ad15128237bd3cd846b803da9b0,3271b77a88ee13b0e8d040305b166d32,14930,boa esperanca do sul,SP
eb133f781391608caf3443da896ade64,7bf6a12a0bbfad0a1ae0b1c9f5aae2d7,04641,sao paulo,SP
c728a9ca56cbf45a1d9332d0ecb0a409,90ac83218218bc94c831f04990537026,95915,santa clara do sul,RS
f525d0ae2d111d201b1169e0c1bddc1e,3b871341466dd076796af63ed0893fcf,77330,arraias,TO
5bdebe0bf44ced6aa0ad9a97753e5776,fd7e7e4d74e83f8cdb71feaeb0ab7856,89050,blumenau,SC
cac5f6355ab50f1e1601e864e3735c94,90aee4ffb98cfdb9d46b7cef63b2428f,46500,macaubas,BA
faa05467f4b06e08138f1c1773ab2fbf,7f6fc5ee700cebedcb210670280ea0b8,36772,cataguases,MG
6d67f15685d8eeb245a003bd9c8310ee,642ac36382354363985c6bfdba639c42,09600,sao bernardo do campo,SP
92d0abf92366767e07017c0ca5e49799,23682f9c8c2e9cc04075f7cc97a18b42,28625,nova friburgo,RJ
a6a6191fdbe183b3891aed7908ca4640,a61c90260897c58b7365e7b2e664c93e,20511,rio de janeiro,RJ
96628803e4a340206f049af5fff7c202,1b7d1eefc0ef7e7b8c31e93c20162b00,29042,vitoria,ES
b4418874f366f5fe207f706ae11a7294,e6c02b1165f16b52650469935b65bcbc,20271,rio de janeiro,RJ
57d884a578f195e27822a2848d78c41a,80c75765d37423d7b0f1982db401530f,81610,curitiba,PR
33aa26697019cd0932ec06cd9b375051,b980c10b6fb620a660cabe81d401d9b1,44077,feira de santana,BA
f4c160bdd6f4515d604bfe77dfdefb04,fbac3948da21dc052716e0659d9f228c,08475,sao paulo,SP
a63bb59ba24b8048df8549dd217a586c,d05658f0f527a8dfcaaa935a160a5094,08740,mogi das cruzes,SP
9a02295e3381803554347ab4dc1ab41b,182491a144858edd68163675689069d6,01046,sao paulo,SP
6dc03b7785c3ad8b1f2f69a96afaf0d9,e1f1862e74270220628e76ecc8d68f98,71950,taguatinga,DF
5997ffe50c62de1654caff67d410f8f8,671ca935e1dc93ede24ae0b286111a54,21620,rio de janeiro,RJ
422913da7b656e89449fcd22b0f825b5,9724243af3e8ca5069a5a63a0104aa07,27175,pirai,RJ
7f3be1ea4ab67c410ab8e37634716342,4b3ee9aa32764c972f18487821f0e0d6,36046,juiz de fora,MG
65a60febfb84d9080ba940046cb70dc0,baffecbd1fcc31f8a415cef1cd8cf772,12281,cacapava,SP
71d3c44032999ca7e2dcce2f29f42b5c,54f53965480837781ce5908fa0f47a79,04101,sao paulo,SP
58416cd113079ae4530f39a139700859,1be018116bfb61b172411dd4f9aa7c85,78098,cuiaba,MT
87fc1f623028e4400913dd7a684c8d3f,5117941e9f5501b14001d32926016cd7,05344,sao paulo,SP
d127686ff1441587369d5bf73ab50e92,04d72e3bcf0dbb259f2c98550640a179,03203,sao paulo,SP
61847d5cb08c718da12e4085960dc729,9f56efdf646831c601aa6a57e796253d,83709,araucaria,PR
8fdcba1fbdd38ada559e315d16ecda00,51eb539e8f636de713e1ec2c8c5e8ebf,08311,sao paulo,SP
5b0cea612ade0b822a1cde77418a9791,d8da92d40cebc7e5cd93daa7d642e554,59400,sao tome,RN
3dfc88de59670ae75a0a8c7a2a3c6b99,083c61d70baa8edcc373bbfa53f74d8e,33600,pedro leopoldo,MG
ec37a7901c9065e7e37c21cc3b983195,df7e5b52ece84986c61c1a6b3bf12861,13977,itapira,SP
d3b5d6c78cc93e87c52febf26f3d4359,f428eae83e1e7ed9ccd7b74396da62c0,04844,sao paulo,SP
2b161f95dccf57831d2e8ce51af38d19,29f4f2e804f0490f213d3ec3c582f3ba,08616,suzano,SP
c7a82da94b1093bc1774b31ff1bf3481,ba15918411dd21ad6ec1a97aa9f52fe4,65180,humberto de campos,MA
24438521febd6fffbfe369c24f3fae11,bd7491d137efc5fafb7a295bb2d238f7,55665,camocim de sao felix,PE
903b26512e5e310f0fbf76d8739178a7,f29dc7dbef145344331f4cc7bdcedf38,04369,sao paulo,SP
b6d713341aa43613bb22cb5e7c2cf46a,5fb6501e19cae6167698a7753a73f36c,26086,nova iguacu,RJ
93b714c0a47ab24bfadeae5a0d33ce12,8123bd292b5074afd2f169532cd8041f,71692,brasilia,DF
7268d0d0a96aae2c0a19496f87fa9116,9d1203ca4ca5c0f27f737e9fefca219f,37004,varginha,MG
3611b8aa7d047bae70250b069092db25,8f02022dccfa73911d7d45b28e9d9785,12970,piracaia,SP
bd0342f59a3b8ddc416bd048b2b5d0fb,2e92a624a8a3f8ab5eb51d42fca60e5b,28470,santo antonio de padua,RJ
6db77551e8bc4595a5f1b00859b7bd43,9c5e47793b4497ef26bbf6987ec1e8c8,29144,cariacica,ES
d92a2fbf56a1e0f231a58f7a1e9ca540,3fbfe90197db709a78d7e0eaabe0aac0,47310,santana do sobrado,BA
4c68ad70c37728cd9ee84db3a179ae2d,a6a9bcd5bb8e470411ca79cdc1c6c6c1,89275,schroeder,SC
07ad509a190ee73379e32edd0af4f0d7,039b42d2915afbc2d4aae9c7b8f2071d,32285,contagem,MG
75cc4e1182bd4a5f38be0c7f4be85144,72d7af786629573731f9b5dbd2f6de66,09861,sao bernardo do campo,SP
a782abb7735faf6aae9beef3c0fb03eb,1829912005bf614b746ee2e4c64e5f35,49045,aracaju,SE
45b8f5bfe9e0fab4b062dcebb91615ec,85c7dd1ba75e1725a4a9e92967f70a70,25075,duque de caxias,RJ
ad68c4246c1d9103b42ec8aaa5e85483,220e9027e82d084db3fad8882094abf2,51020,recife,PE
aa36774d9e3055c3dfece350882e05e8,0faecf7e45ca66626609969d6e1cfd69,96200,rio grande,RS
6796f2c7525a512caa5c2ca49edb1e0f,ee08771981480b6860b836946b42630e,89217,joinville,SC
d483d7564d3587737d30375771bb72a4,d640cbcd22efe3aea4a346022c4aa8c8,05171,sao paulo,SP
16639dd2584f28b9b473017c8c713b7d,68f3964c2fcd67a5c983b1d788a363ef,35400,ouro preto,MG
fad05c6edc4b2f7ec246318da04cfd72,150848e4c31cad2bdae9dd49fe8c9910,12216,sao jose dos campos,SP
dc2b3dcd05d1ae7b7e07fb6ac14bc26b,ba8d505ce2828adfa50bd62ccbbecfcb,66055,belem,PA
ac2336f577ea9ad5366371299b4d02d7,4ddd1defe4cee88c156b7406345bbb03,06411,barueri,SP
1aed51887d522ee70b82f77304854226,b2108a83e4d9e7b26a828bf42926a082,30160,belo horizonte,MG
bf0005fd4c56f911e047c23806d5a3d8,f19d7913a34e1a1992f3ac0c9cff49c6,96217,rio grande,RS
031cb9fac5344bf6def68aacea5eafec,f95407bbebadeb8eb236153ba339e998,05466,sao paulo,SP
8e993fed68917a4e01069b16d9fb2e3d,6c22b9240a6b55d951f06b010cd1bcdb,20261,rio de janeiro,RJ
ec057c0d855f5c15eec672021c9ccd55,7ca14b97caf5a8220b8f7d7a81c73e58,13481,limeira,SP
73b659d3fa440f212dde93bf1cba93b1,d701dc1ce088b6d4f3b7c6913e53af21,07600,mairipora,SP
7dbbf2eaef71edacbeab83c079cf2097,4c059c502437bcf15e8624683532e3d7,78008,cuiaba,MT
00d7e038b53f4b3ed3036d2d016e51c4,61c5df1c0ba751e67109d3a9448ba372,07713,caieiras,SP
9a7a6d76d51978e29bbc282074409065,c83640a3ac22a4216656d11e5281ea9d,57063,maceio,AL
1c20ecd21a004a543986a7ba6105a032,b4106ea647cdaefbf92c28cdc1c2b918,13563,sao carlos,SP
55eb63ec4c4a5e4146da6ff2ab13f62c,9b979f8980f1492f01b9a4d09f942854,88034,florianopolis,SC
6f62577ec274bf21119f355851160753,94c62f4d0c18ebca73aad98f17dc7e20,06714,cotia,SP
e0a070c6b15f3b5aadb766827921ecf6,43d9ab000f39ba45c753791e006e84f8,41820,salvador,BA
0662368ff680fcfd827c7dfa0b272bb7,5d449a06af72441c704b25d28b693942,29660,sao joao de petropolis,ES
5f20fe3f0aa7e564a1859c3549bf637b,1eb2a53247c743ebd61472ca107eab6e,83420,quatro barras,PR
c7ec40da7b433a48b43ed2c2db0101e8,04e7b09e41a01df2100b30d1a880680d,80530,curitiba,PR
ed437019171aeaf2ce8ce508409b2075,b0824f586ad623e0473a1934d7fab615,06120,osasco,SP
03915163a75b2905841984b17a5d949a,08cdced37283598622be561526da1cd4,89211,joinville,SC
02286830664a352f63ecd02e620fa897,a88316db56228d4cec6935b97df4e487,65076,sao luis,MA
578a8fbd0a1a4e43ecf996beb30dd22f,702f9e17416a50bbc48756da4ceb013c,18603,botucatu,SP
536dee228fa42ae8340c648ee43fd685,273451974dbd2684cb522e9acdbf1a05,86840,faxinal,PR
62284ba2057b775c15b0abe3c6db005d,99fd58ea3b67ec2fad4722800332f5a6,78045,cuiaba,MT
936371261887bd18efd7f8429efcb4da,937d10a2d38126da018cb664c17bbdc0,55715,feira nova,PE
40496dcef249e615acf6dce37be1371e,e45c8476b2c3d3dae2d31ea4ba48d1b9,07230,guarulhos,SP
bfbf277426eaeed47c31c9cef7fa29d9,511a6ac6371fbba3bad465f3a7b0fc30,38200,frutal,MG
1de5dc5b831942a9161baef126e93870,d68ed97669e9cee5b36211dbc592f4b4,19023,presidente prudente,SP
1f2999ca603aa0bec2f93254cf5cdf21,f3714758445783a70987e55442bc35ff,46270,piripa,BA
16b64f7b6d8c8a1952ca8b8bca2c5a30,4d8b0f13351d2525b0177089f4f72540,09930,diadema,SP
ff217adc6431eb19f8af637ddd66a2d8,f08c37bc41a677fa88236ece8011c20e,22713,rio de janeiro,RJ
30655cf58eb5718f546e6dabc8a860dd,ed53f1bac302ca774e9c8eb3ecf51a47,32241,contagem,MG
85002c1462f6aa01a06906e74fce227c,8b13c92943491ac4b89b01ff16ad6030,03675,sao paulo,SP
430fee0b7c8355183a7118a7e413165c,0cb471db85b1cd3df98fba7fbf586730,55435,sao joao,PE
4d8c75952e09254a602a3a059d0ac367,c375736396906dff8414217e02c45661,13050,campinas,SP
9f9c074b8bd8cdd4c51eacdb9c8c00e9,0ec2b1d231338b7ad93828c280debb6f,13214,jundiai,SP
e810731c38fcccc622e19c3717c64c4f,c134ad2c632dcddbb4f8811584daa2f2,36120,matias barbosa,MG
520821da53c746a4d05a5fbca575eb1a,bf5dd4a674429047e536b9c9d2f995c3,07023,guarulhos,SP
e5f0d1bc1a958e1f5236f194121f8541,343e5b306fed604e45704a9ace917cef,26564,mesquita,RJ
8e7ee409a1676ae9a4556373309242b6,239be1731e7db8468232e091af920ad1,22713,rio de janeiro,RJ
2c58fbe562641feabaf9ed71a68c6d4c,a0e0770d529c5da6dd71d5be8620aa3b,53520,abreu e lima,PE
73f3c03bfadc1e4bd678776da6dd0bda,abb40fc70fc3e5e9478481ae51c620c7,04305,sao paulo,SP
754c940809abbdba13ef02e5e141b729,8934c160f9f016e15f2823b6d54909ea,20950,rio de janeiro,RJ
f90389504400442cf00ae1b04e8280a9,bf59acdae64e9900fd93e4847baa1978,08080,sao paulo,SP
7e2db0daffeb09ef8293384045079798,a4864228b69fcdb95123ef417f41b9ab,38444,araguari,MG
853dca88fd662dc5711018f1f7932a59,9b661514ad84d0489ac73d9e24cbf169,57300,arapiraca,AL
b7d68eb92ede54186f0385024c0481bf,a06f383add4d40457f1909b67ce6b7fb,13347,indaiatuba,SP
430c04898ef30536fd1ee210b68c1c74,95e020622a0ed4ede2bd25f8f5780ac0,26032,nova iguacu,RJ
1ace49e26a375d56dda111fa921f0c01,7d15fd580b793c8ff29e3667ec862df8,04823,sao paulo,SP
80cd6471cc015cdc037bb17791e1ccc6,1a2ede4e787ad199c46719ecb02d81ea,02553,sao paulo,SP
32a6de394291b7bd2e1300ae6d801433,b9219f797096613855128d405b2e1fd0,89900,sao miguel do oeste,SC
42c0b09d094220a110c0e0e941f76f06,527f7f3237fb1397c459701bc765b6f0,55500,escada,PE
a4ce1834b09060700fd8af2850b37b89,20b8e8857bff32842b05ed2aea276a80,06670,itapevi,SP
b716b4fd26635bc30cae5db546881d95,c374c0aea41e41c4ead9275958d1e4eb,11430,guaruja,SP
6fa1cb97a275aa7fd38efa07f67cde71,b531620286c6c6fbd1d3e7b58390fec0,38010,uberaba,MG
2519d867dd1a3978f406e0af4f7ece17,87a1b6af711c5106549f30f931b77bfd,13990,espirito santo do pinhal,SP
fe6ec736bd1defa29719325e666a12ae,9544cf61893f5e6323ac99cf22ca418f,32280,contagem,MG
a52ec7711669c58e970afdfb9ee74bb5,c70365c08f0b403c20a4a794cfd69c0e,22610,rio de janeiro,RJ
009e30667771830117017cf8581b98a5,6a1250106d0de8395377553e4dd2b5fc,30880,belo horizonte,MG
c773dae336bbcfdb391b3eb90757bd26,203ba234be1dae9ddf36d6f4b9705bdf,11045,santos,SP
a67b88b996ddde574b43e59664dd61e6,fee7018ee174ae6480e1d729c567248b,32140,contagem,MG
1fe8ff5b23920df6e3509db320011455,9e0ffa36cf3c57436d1e82ebc4b6f27d,13481,limeira,SP
1ec77d6842fe27fbd38a9341f7e3a666,13e3606fa566f802de9f6f2d9df66712,17400,garca,SP
a2df00b7bcbfecbcda4f943fc341031b,e164d5c9e9908deb8ccfe155c4321d95,05596,sao paulo,SP
d32d683e4792449f00b40dbf1517115a,d7e6ed173565d28a4d73128980ff298b,13563,sao carlos,SP
4d653ad70929faa00ad785f1dcd26b74,ba56976ee45388acd394496416840036,97507,uruguaiana,RS
ad3011507c90255bf37450cb9fcfadd9,d29ce524d5d75f07469be01ed7d8fa16,31640,belo horizonte,MG
744c8cf8f12ba49a474983e3bfd71c30,1b483366c7f95b41addc8e36c8ba820c,72914,aguas lindas de goias,GO
003bdf7fd8312f9d14a4b979f3747334,12d1cda209613cd60b9d242181be7077,03813,sao paulo,SP
f7de450d64f79362f330ce89ae6ff045,7081f7f9be4363eefa6dcdb27fad2c28,04893,sao paulo,SP
44a201b41213d0cb2bfbafe2f17fd3d0,11456834db38d2d260cef5a6ab44a592,74476,goiania,GO
40697e315a82521b6872e4bafe0ed122,b920947e4639925f77554263319e976d,65760,presidente dutra,MA
4c13421bd28e889484201164059e6df7,1019ed18792a025e05472c55766c34a0,01321,sao paulo,SP
03d3a988c4d392b88975238160a947f0,0da0e3cb898f1019529c5e5e738edc8c,97300,sao gabriel,RS
bcc66c63c40a91ec968cde5216d0af0d,7eb0ca8697684caff8ca64811bdd4af5,37980,cassia,MG
b195b30a0c289a41ee810335d3c06364,c863f613022e5ce024c630ffa65ab51d,08280,sao paulo,SP
c6dcb798b5f3502dbd1efbfd35bd7197,4f37f28526c2b7574b3d267adbfc8555,83880,rio negro,PR
1c5fa35b696f73137a7fa686016e6323,7160cf697c4ea9d2af94c99aeef42de4,86050,londrina,PR
6714247d186f702c0cae25ab661f821a,a7f2cacf4eb2fda5ec74b375eb73ba1c,01508,sao paulo,SP
ef553fe919dcf778989f099f9c02774e,49267d6c9f05e0ce2ea2bf94365d3c4c,25770,petropolis,RJ
494622d8ca78370960fce737e9ad15c9,f3c581f21aff6af44eae11dc363a6562,85710,santo antonio do sudoeste,PR
11ae37bb6bd5f1ea30139e17be47a5ca,efe16d03fdc353d0db5d548a5e6b20a5,87023,maringa,PR
1b6437c30473929367a4bff8dd3ab77a,e6f14cc50b766632514e291ea5588d04,22240,rio de janeiro,RJ
9a5877f8f6e46206edde862c4e29839e,71d22bf9fac71149518769246203fca5,38444,araguari,MG
29094bc1b31756d584d3c3bb60e5db45,561c3fe241a86774f0764fd533bbf102,98470,planalto,RS
068496092363b0e16a6a289da4212d87,62ee5aba44454459ca4b138f017c30ba,09132,santo andre,SP
f5a52030b68cacf77cb5545c51931ef8,29dd3982f14fb2e5f9fa61c5886448d8,07411,aruja,SP
d22cb0e586a9334ee707b5967c412a42,db36d8e5a3311e58855cfb9a1e6ba7a3,04674,sao paulo,SP
f5dd9c33e88f071db885c5ce71a4f550,1f6669d922106a5e761cfba1ede22a1b,24130,niteroi,RJ
d2697a7d9526f4714dc4b718cbebbf82,e979f8af7c5e1ecdf30bbeee7461a063,16406,lins,SP
a6fb7a48402f0b53260a6b518b2119ee,b87155c5a81fed027e17765f111875ca,18609,botucatu,SP
a81d4356ec39d9b97f8a4a515b4cdc76,7fe53ce6ebcc4a93719884627ab3f66b,35160,ipatinga,MG
e3b3223d331a00244e5f66c8ffa32f3c,14de92b13bf9340bf251dad9dc03bdaf,07159,guarulhos,SP
d5d9f795f5d1144d8105206c7e73d4ab,334293c291f43a6aa85020f8597a171f,13710,tambau,SP
804e241e3524d0d28096ca515f29972c,e1fd389ff513d486dcd52b06a1e0cfd9,13416,piracicaba,SP
03bf979ff2db68ab067fe4fa11fede09,fe4494238d5e3ff013b1d1d238e1dd98,04126,sao paulo,SP
1f9c514e935c014542b018d90b237a4f,9cfb17d6b8d7e7b02a2104a4d98e1cff,02715,sao paulo,SP
7ca21490a9d1f75bb84871b6e57177cb,00b9746bf8ac2964942d8b969f015196,30190,belo horizonte,MG
74d12506558a6bbbde586458f73d328e,923ad45645d9f88cfe41814d2a60ca21,48180,entre rios,BA
b25b37af35d195a00cd6fb159c9ab976,b65bcc31f839009e5289f7c16e36d338,22441,rio de janeiro,RJ
6fb1293bde3b204b920003a3989dbea5,52b36a9b4047dab9a0db4f739e15f947,06230,osasco,SP
3b58d1afde0f2bf6745494bda8fd0c7d,35510879ba54fa9a954e79e761139c2b,13313,itu,SP
c21e32dc14bf1951f1cde9b3d149f35b,e3473cd317c18ca696e241815aed4de1,50710,recife,PE
370b6f7cb5b661309f4a91193f6091ca,5e0e14b2762cfc9bec746b44bd8a1e20,70734,brasilia,DF
e2ccd88ee72187cef52de491449cd034,85a1b5804de46e89eb874a605e439db6,05416,sao paulo,SP
1c5ae5d9ecd145651526222e2bdb2fab,d6498e8462ab6bb5f5e4811e4765cabe,13069,campinas,SP
4d3821a220a68df1beee526db455b8bb,233cc5ac538e04b3f74b5f518b8499a8,12951,atibaia,SP
597edd65d504b2f95dcfb29735c50c00,4c30323fca0b6d7cca4bb85117853629,90240,porto alegre,RS
c29e086e6a1daa6369659bda861aa23e,bf62f39b275704a9bbd38fdffe10af45,91370,porto alegre,RS
dc1a55154836abe604137fb9a1a1b6fd,f680a7104fe131f29d3b05cb5e84b7b9,12211,sao jose dos campos,SP
25943239ef2ecee5e700508aba214dc3,eb9962504782c185c94817fbf417dff7,32115,contagem,MG
c3c34612225b5faf8050bf850178f3d4,dba5683c4fe467ed8da0dc897b8d29f5,17120,agudos,SP
210ae71748d4491e49ae5fb975f9245d,b6f6cb3fa1902add352d0035789bab5e,21360,rio de janeiro,RJ
8ff43deb04fdc5eb54b79b7c71d7d4bb,0583a3227ed3f4f3c348e5e25b3dd9a5,36940,santana do manhuacu,MG
e4e4549de3fcdc34ca36d2c96f85321e,9ad4dda4f07ffe69cea5cb32bcd1d650,04863,sao paulo,SP
a147075ce27d034c5aafc6477a4ebb72,bdff11e0a0086e8b282e2b386a6c9b49,06460,barueri,SP
0298eec43baa253837fca6e98da66903,fc648355528e6e9bdd813a261820ff48,29057,vitoria,ES
f61b744f032d3de6c01387227322b865,ba9092f02be0cdd12bc6660489fdc700,36370,nazareno,MG
8f44c4a58c3cd29ee9049c3d80829324,09a6ba669a337ff81087468b29b38425,13030,campinas,SP
60c2f9b2b8dd9bf27b121138f323aa0b,9bc158770d28e135f48b0c3fb2c21d27,97590,rosario do sul,RS
3196c3beb3aa69cc28f80f8b91eea45b,d8d0db2e59c48dec4d157a06ebba01ef,87045,maringa,PR
a24fa0895b7cd6f32b5cbb1545f1caa0,3e6ec878b5d247f9a1b3370886fbe160,22441,rio de janeiro,RJ
77ab23539f45150a72717fc95ef3e503,ada82f7ac72cffa92b5603a2ff0414c5,09280,santo andre,SP
84c705277cb95c7f347ada3ce5f1bbd9,b3e3ec0845892505e3d124a978cebf10,95320,nova prata,RS
4469ee2fbe0d696dee57c67bcf5fa544,35eee645f41875344ec69333a72922cd,06365,carapicuiba,SP
b7ebbdfdbca5c7d51cef656d8e440da2,70bf9fbc69f5912e6be8d044c07bf325,81200,curitiba,PR
0c5fac92d05500d45585d4a0ea36eea2,dfbb280b05ea506dc2d14628e635d797,79140,nova alvorada do sul,MS
ee03dc41a3f34f6401fd3846d401524a,4c2ea7d5d0d6f073ea20fd63cd619d3d,59133,natal,RN
60e55bb499b71f520bb1a1c15d0233fa,be3af724923632983e8c41e9d7f05f49,46100,brumado,BA
c00a1b8f752435e3a7f02082066f77da,ba65a2f561c0060f673919c54bdc2c7a,09172,santo andre,SP
b9fac19ff1ab49a185c3d0f51c6c1d26,9e0085bf8fb35ea83c31485d6893e63d,35230,resplendor,MG
bfeb9df23321749fe2314b8a4925c8a1,fa3f62acad56a9478d8ece5275b6ce81,86050,londrina,PR
8e89bdaf0aa7d88665f7db2745e3bb2c,d8a103868a93aebd7e1ab36d7eaf65dc,18730,itai,SP
43ae0f58c3e63919119fa948c2efee95,b703d83e085a6a8b339dc548f4878ca8,25070,duque de caxias,RJ
c60ab291fa81cdc130dc021ab4b79f53,23ea311a83e45e4506515837f99a854e,09550,sao caetano do sul,SP
b8326a40ee0667ece0fa82835b3fe286,9ae01eb2e0da950979b0cc7090fc49a0,11025,santos,SP
0c435831112cf4a6540e675f0590f1cc,f220ea4733c5c24a0db4903ca85ba020,35530,claudio,MG
75bfc6853270154fc640f0ca072112d0,06dee9e59eb5fc01da71139a771a9923,90130,porto alegre,RS
0dc132dd6a84ba32be100a29704baa6b,e64bf84beda887e254eb2774b89f1105,36900,manhuacu,MG
8b46fef28148846b62971ed30ffee02b,6cdc140b7cb570028663036d4ee922b5,38660,buritis,MG
ac13f7c32f187f3ee52677e5270e85e0,a029899dd8534557a81c369475ff80c8,75650,morrinhos,GO
0197df52c22d6ef0aa52ffb63ac80404,ae3b415f236744102ea56e54097f16f5,21750,rio de janeiro,RJ
e7898529cfcb20848578459266c3c633,ee2633c43e97c532fb22159d8c7975ae,21321,rio de janeiro,RJ
159592697daed3c64e9bee76517ac291,ceb89b6044ff901055a2e001ab43ba78,06414,barueri,SP
3fb4d17e4a2870060d6becf7e248504e,274716ff889674fe3e0ef7aa36cab1f0,79824,dourados,MS
2201362e68992f654942dc0067c1b716,f7d7fc0a59ef4363fdce6e3aa069d498,69900,rio branco,AC
395806f68e98a2dfa5a4929a243fb666,2f114fcd7b0cae0300394b2f1f912156,45037,vitoria da conquista,BA
a821480782a5b10ee7d736b9c60e8db5,e7b0d39830ad717b934621af2c75e1c6,07230,guarulhos,SP
942ddb99ad63510904cd5346781a9045,5b93447e38d8545639b7c6e21b86a134,58960,bonito de santa fe,PB
38f922165655e82d3738da81a442a33c,e0b0573706f90e81a743b90e8d9f3a28,35790,curvelo,MG
89d08063d07129349239d9584c768a9c,6654462d0d3266165aaa7028d4d35005,28895,rio das ostras,RJ
cc3bdf6a182c405c2503f77648fafc2a,cac5bdc2d57b55cf40016436c1a10dc6,05447,sao paulo,SP
a897b0758071c7414f117731bf38d82d,6dba6f8d6b28cb57dc4c873f578d5086,85501,pato branco,PR
4fac56d95468b1bf1a6ff9333794d1e9,88187b3d8788e30e20080606850f48cc,13054,campinas,SP
