review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
b552959c0e0393bdb531020386e539f9,b8d23755d712f3990ab73d755d1d8cc6,4,,,2018-05-23 00:00:00,2018-05-23 16:37:19
1a80d0164aae4dbd8eb6ada721c45a84,24012690fe6562f4a154875f2f64ed93,5,,,2018-01-12 00:00:00,2018-01-13 01:58:46
afbbeb501600053f6666ce1fbbf204fc,dd1bd072c709a5e654fd047560eba5aa,5,,,2017-08-29 00:00:00,2017-09-18 20:03:22
0ffdfd1e5bede07941cb3769dff1ada0,6c54ede964379de26323adc42faab3d1,5,otima,não tem o que falar sobre site ótimo.,2018-06-08 00:00:00,2018-06-11 13:50:43
a165d8fa906a021fdd8f500cdfe5da1a,40a0d43c361fd8433d1e982929fd635f,1,Nunca mais compro!,"Comprei 2 bolsas com 2 garrafas do fluminensevno mesmo pedido, iguais, recebi 1 bolsa e 1 garrafa, na nota constam 2 e só recebi um código de rastreamento sem nenhuma informação de postagens separadas",2018-04-27 00:00:00,2018-04-28 04:25:09
160a3049e1308c2a8c6d0de011b369ea,88e583db0e0c8c29a91c2c68a0ee82db,3,,,2017-09-05 00:00:00,2017-09-06 16:03:56
cf736252790e85b33406a01edeea3356,7fa75bfce88c324530041cb08a3ea734,3,,Comprei dois produtos e só foi entregue um !!!!! Esperei até o final do prazo de entrega e o mesmo n chegou !!!,2018-05-09 00:00:00,2018-05-18 15:21:18
a8dd9a92984b072ed0e82024f4cc8e79,6047b3a832a41b60705327fcd2644679,4,,Foi recebido conforme o previsto e como qualquer consumidor espera honestidade e transparência,2017-09-19 00:00:00,2017-09-22 11:16:11
e749efe99cd697e17f37b6120647820f,42bf504cb251a0831211edbffa19c28e,1,,,2017-10-15 01:00:00,2017-10-15 16:43:58
d769d22720bf82190cb528aec9b264e1,9b430d2eff640e354b1e8eacb8a30a2c,3,,Teve só um problema na embalagem pois o produto chegou um pouco descolado,2018-08-21 00:00:00,2018-08-24 15:23:43
1870c44bebae7c38220f5e335ffa1446,f20439467653674ebac675290f67e15a,5,,Bom produto.,2018-01-19 00:00:00,2018-01-19 21:20:42
ebafde0e0d7cc00d0af52d25a3ba12fd,c3c98f80459f075de43e0645f41be709,3,,,2018-08-04 00:00:00,2018-08-04 23:33:37
93a82b1621bc8df08e9d5b7150a08fc5,216b6395628241d62abe56159c7a3841,5,,"eu sou artesã vou pintar .. só depois posso dizer algo.
",2017-12-17 00:00:00,2017-12-17 16:28:40
c920f5b950e498370397b45d364d53dd,bf99c65e08505b49813ebded6969d109,5,,,2018-07-04 00:00:00,2018-07-05 10:01:16
84a79d5d2632f00a4b11591ea5f3ca40,aa60d116f345c481d434f63ffe565710,5,Muitoooo boaaaaaaa!,"Entrega perfeita, os itens entregues corretamente. produto muito bom. Parabéns!",2018-06-14 00:00:00,2018-06-14 19:02:25
53c70127c25c9ee0474303b7eccccea2,6e810ea04c2e8b0bd5983f29be221d11,5,,,2018-06-02 00:00:00,2018-06-05 17:21:01
93aac2324dbb1b7ebf66f76faa695f79,47cdb12caf2067098633bc9a0d3679f7,5,,,2018-06-29 00:00:00,2018-06-30 01:23:27
b62548cdf79755530a07af1c2e788671,37478cd0f9c2bb79fe9027f43f6e28c3,5,,recomendo a tds que quiserem comprar.,2017-06-08 00:00:00,2017-06-09 15:05:41
a2165f9da19ebb6a681a61bb91499114,dade003a4690db317e2fc052f77e1595,5,,,2018-05-13 00:00:00,2018-05-14 11:53:29
167b76f2a96fc18ffb36db3e8b8d7f25,e2fd862b6691f32026ecf43da3109f53,5,,"Entrega no tempo estipulado, ainda não foi usado, apenas testei pra ver se funcionava, o produto veio em perfeitas condições assim como descrito no site...",2017-12-29 00:00:00,2017-12-29 15:10:01
c7ef918ed7a331b608c2ef0f2b109ed6,f30b5e94b68ee195b6ec2d817e5bef0c,3,,,2018-07-07 00:00:00,2018-07-07 18:55:15
fbff4619cebab4ddb3f7cb0f33900e93,06ae7271902bbb087fc093137fee6e81,5,,,2018-02-21 00:00:00,2018-02-22 13:26:12
b77ec59834b12edbd8e9a7f54f7eeabc,38e47cf95d95719dfbececfd1cfde0cc,1,,,2017-11-30 00:00:00,2017-11-30 10:35:49
2c1aa89bcbe51bdf4192aea47555f739,52f795c33d266ff75e0f1b1738caf2f0,5,,"Ótimo produto, se vc quiser presentear o seu pequeno e não quer gastar muito recomendo. ",2017-09-12 00:00:00,2017-09-13 00:39:02
48dd91f6aca2137105fd0ce79f5f8e8a,72c53c1fb781f7736972c1a877a90b46,5,,Muito bom gostei do produto.,2017-11-11 00:00:00,2017-11-11 13:40:40
334754b2d3ab8bf31d7eb309e38b6e04,d7e6b2a827de13f3b539c79bb5b89577,5,,,2018-08-31 00:00:00,2018-09-05 04:55:32
8076342482e34e57ef1b94a31cc847a2,7d021c7feafd7a1903f66a05481eafa8,3,,Entregou no prazo correto....,2018-03-16 00:00:00,2018-03-19 14:27:27
26fc78533a8c5fec600c5d58da84f079,40c95b7789cf4450c616a71d2efab73d,2,,,2018-08-11 00:00:00,2018-08-13 12:09:38
2ea93af37bfa3ff48ab9d84b34ab508e,0ca8b6de19bde0d4ed1fe6f90f475ab5,5,,"Ainda não foi possível avaliar o produto mas a entrega foi super rápida, bem a tempo de ser o presente de natal, correu tudo bem!",2017-12-16 00:00:00,2017-12-18 09:33:55
30ffd0ff1fcf1cadc937f1e33419264c,bbcf00c96709a5a97e49bb661522fdd0,3,,,2017-08-11 00:00:00,2017-08-11 23:43:41
9c2bf474113362bd3e4dc19a47b23c50,7cca5693742e71283e91fa168a88c0c1,1,,,2018-02-15 00:00:00,2018-02-18 12:38:51
686b2d74b63eebdf64aa1fd22fd0d195,25ebb07a1069a75d3cb9baf0a94f22d0,5,recomendo,entrega 14 dias antes do prazo estabelecido,2018-07-31 00:00:00,2018-08-02 10:55:06
b1f664b9e9a27efa86edb451203f275b,7f6c38d94419df12f35f8b8b0ba9167f,5,,Excelente ,2017-12-27 00:00:00,2017-12-28 10:41:04
6c781a155e6c61e03ebc91d1199af01d,218359f6652231bd2360d84326ffc578,5,,,2018-05-12 00:00:00,2018-05-16 11:02:45
d659e12c067af1a43eb747e81e4a150e,5828df384b9044ee90d7ac11a042274d,5,,Pedido recebido dentro do prazo e conforme solicitado!,2017-12-22 00:00:00,2018-01-02 11:58:45
08ec7b9dd930837503a40356706910a2,df7094f1423b702c59aaf0e978752650,4,,produto bom,2017-12-18 00:00:00,2017-12-19 09:53:02
de307652c0c31eed73ec9576df80558e,234b6c84609fdd57caa4701bc727cf16,5,,,2017-10-20 00:00:00,2017-10-23 11:49:46
88424cb2ccc2b171bf4b795e23502be0,20171528a2535a40459caa7c39ff4234,5,,,2018-04-05 00:00:00,2018-04-08 01:49:53
d4c8139c67d9afcdf152bea48125bf1b,a19b7b1cfd5954c32d0c1cf396c9c951,5,Kit bolsas maternidade ,Muito Lindas É muito funcifuncional 👏😍,2018-05-05 00:00:00,2018-05-06 13:01:19
a6576d01aedf390db26c6216445edc20,610b5a11b3a0ccf7d86f6ca1ca59ba4f,4,,,2017-09-13 00:00:00,2017-09-15 22:29:07
9a38411e0432f43dd3db1570c35005d5,9e9457385ec61a477390b14f317686c2,4,,,2017-12-22 00:00:00,2017-12-22 20:47:54
8aae9bbda4483f8452cea2423c9163e5,37c4b7482cfdefce314280ba93d718db,5,,,2017-10-21 00:00:00,2017-10-21 18:00:50
585e6880f8612e5828c761569530854e,9706ebea892b263fa7c4c09c658ff5fb,5,,Recebi antes do prazo o produto veio exatamente como descrito na publicação. Obrigada.,2018-02-10 00:00:00,2018-02-13 16:20:45
e629ed144535721dcc5b706727c0ac04,da85428cfb68160e03c36d5555452e04,5,,,2018-05-05 00:00:00,2018-05-07 15:14:44
279c33cc0d753a19d591963e055c09e5,6d649c890e34db80ede180e9497aeb6a,3,,,2017-02-22 00:00:00,2017-02-22 10:25:44
9564bcdb126deadaf4479109c72c612c,e3111d19cd703ecaa907dca4af37c0c5,5,Ótimo lugar pra comprar,Tudo correto com minha compra...,2018-08-28 00:00:00,2018-08-29 16:02:23
3d8baabe05f6299642a9b3d8ff789173,c681ff4f379711268d40128c1c2156a2,5,,"Muito satisfeito com o produto.
Entrega foi feita bem antes do prazo",2018-02-06 00:00:00,2018-02-06 22:12:11
01ac3011037cde02a53bf7e6f3a3b96a,55ceb70ebd207c9b9b99d516c1455c41,3,,,2017-09-12 00:00:00,2017-09-13 03:11:22
28156b0ed6a286965645785066feedb4,7b42f564d505ea0c0783bb273062ca8b,5,,,2017-11-22 00:00:00,2017-11-22 23:23:09
60b32cb1df5164832f4a283b32e6dcc5,9de65156d923c62015d982bd3f6ade9b,1,,"Realizei a compra de um Toner Original CE320A HP 128A Preto, e mesmo assim está apresentando problemas na impressão. O toner está borrando a página. Muito caro e pouca qualidade.Vou solicitar garantia",2018-03-23 00:00:00,2018-03-28 14:41:51
330bcd3b3b42cc775832221768edefe7,0987363c91de454d42d084b84a691f99,1,Relógio falso,"Relógio falso, me admiro com uma loja grande como as lannister permitir terceiros a vender produtos falsos",2018-07-26 00:00:00,2018-07-27 13:05:19
cd55d17e1fe810b46f71c3343ffc3403,d15f3a37c2d19f75e8910870bd5e3d71,5,,,2017-10-19 00:00:00,2017-10-20 03:18:49
4e044ba9afc932552efe2fa1e3bd060e,2ffc6b5ac3d28600297371ae9a1a960d,5,,,2017-09-29 00:00:00,2017-09-30 00:51:04
16dc0b3de56e678df949720042f45013,131d8d336159b7912c323b1dcf578525,5,,,2018-06-05 00:00:00,2018-06-07 19:55:33
f0a8acd3dff06a7bff9bb36c73d108a4,19c6c1105d0814693c2555123f76cc1c,5,Recomendo,"Entrega efetuada no prazo, produto bem embalada, sem defeitos aparentes, com encaixe ideal no celular.",2018-06-16 00:00:00,2018-06-16 23:19:14
3430068e4e8c91e6188da1630dfe7468,526adb0ce5a810e18af0b00b46011957,5,,O pedido chegou no prazo,2017-02-23 00:00:00,2017-02-24 14:57:52
a0c74f3f1948b2b6ad6c5b92484308e2,c63f4a1a51b78e8b9c14cae50f2e1817,2,,"Bom dia!!!
Não veio a nota fiscal com produto, Quero o porque??",2017-11-07 00:00:00,2017-11-08 12:52:25
93890652ce6a960cb95ae5de770c7b22,63e6167831e2896f74d9227af41b1431,4,,"Eu comprei das lojas lannister mas veio na embalagem do mercado livre, o que me deixou muito desconfortável.",2018-08-08 00:00:00,2018-08-10 02:55:45
ff5a279e30910b00a59c538d8b7a7cf8,0c9c4433b5b33bcc077a814c9dd7dc3b,5,Otimo,,2018-05-19 00:00:00,2018-05-20 14:17:07
bbaaa4d4017fdab7c0632fc9f864a5f7,2e902692c167fd257e783627a147da98,5,,,2018-08-02 00:00:00,2018-08-06 14:25:49
714e9d79837ebfe69c8917218e1c2273,924d24dd7c6de024d96e25d4812d65bd,5,Maravilhoso,Me ajuda bastante! ,2018-07-12 00:00:00,2018-07-15 01:31:47
c85cee0680b9ccacc00ba5d17c3e59c1,0be10063ab25316efa10537954a8c7b5,5,,,2017-10-10 00:00:00,2017-10-11 00:46:37
71f80e2639c2edd1748d948af5a3d0dd,e55a9d669bfd16074230197d17e39034,5,bom,,2018-08-14 00:00:00,2018-08-16 21:01:40
35bacbd4f5cdd2192df63c7834a7c502,9fae83d9b8b2e49831f7017a29632728,4,,,2017-09-02 00:00:00,2017-09-03 01:38:40
a5db62df2c2300c488cfbe370639bd3f,683b82f268a3ba04ef24ce3490a12d44,4,,,2017-05-10 00:00:00,2017-05-17 00:05:54
cc3d4d486bc3c42873e52ac907c46c21,8f61e12de83228fa74304ec5096cb79d,5,,produto muito bonito e a entrega foi super rápida. Previsão era para dia 16 e chegou dia 28. super indicado.,2017-09-30 00:00:00,2017-10-02 19:38:55
ab91fd6410f6549f922af17e380f034f,1fa463e9b5b2b6353d650ffa262c0a85,5,Super recomendo,Produto chegou até antes do prazo Recomendo a compra.,2018-08-07 00:00:00,2018-08-08 12:26:15
a42327a11f8aad10c135c477356ebfa2,64d530ee7914438bb094a16e225c7cad,5,,,2017-12-22 00:00:00,2017-12-23 16:32:23
f48e5a79caba6c9eb1069f13c597b5d7,7c11eb6e7bdbdf76e17fd6cf7e1eec53,1,,Não entregaram e não entraram em contato comigo para dar uma satisfação.,2018-04-07 00:00:00,2018-04-18 10:49:49
92edb561a9e835b7bd83ba316a0e2381,1d1db2493f621bd8ce091e28018ea24f,5,,,2017-06-28 00:00:00,2017-06-28 21:27:46
5853875447a05e3d6b645dca3afbc796,4a544fe98dde76d5f78dde8a2a1986e7,5,,,2018-04-04 00:00:00,2018-04-05 13:37:58
0d9fbdef8f911e659c5fc4208fafb2be,c1f2b0dab3c67d4cb4eb6bddf1f6a531,5,,,2018-04-07 00:00:00,2018-04-08 02:06:14
6c31272406862179799102165df70162,f7bb6bf5a28b347af13018a4b21ced6d,4,,,2017-07-25 00:00:00,2017-07-25 20:16:39
f6bf609551b639c13301b6be3489f695,e00b5f39679d81b059686536c1bac133,5,,,2017-12-10 00:00:00,2017-12-10 14:25:32
39af8fe5e164c1494b0d69c35df23f8d,cdc62ef71741b912ed0378bd8493f884,1,,,2018-04-07 00:00:00,2018-04-09 15:57:22
c1ff2b179d25792119b27eb1608057ab,88ee50871d29b82810c4a8bac33aa004,5,Super recomendo,Produto maravilhoso!! entrega antes do prazo.,2018-06-30 00:00:00,2018-07-11 12:48:11
c2f3d1671f13efa1922496c1288d8297,47718199d2ca56a38ae8cfccc158c692,4,,Recebi o produto dentro do prazo estipulado com ótimo custo benefício. Recomendo!,2018-02-20 00:00:00,2018-02-23 17:20:24
0b30db715d548ed87d1e08b8714694ec,7428195653ad7e05d37c801977ea152b,1,,,2018-03-24 00:00:00,2018-03-24 12:01:18
1eca81cc0177e0ce58bd1898da941e73,b563a6894c8dac532fb2865e5581c3f6,3,,,2017-07-27 00:00:00,2017-07-30 03:18:14
462d99ff45db848c2ba1e25b04126522,a72c3152ab2259acdae64303a9a12efc,5,,,2017-10-01 00:00:00,2017-10-02 22:52:06
62b5b512253a653908e0c833b2418aa2,23f99f3d6a5974cd50c00ebb3d6540a1,5,No prazo,Frete grátis para clientes compras realizadas no mesmo ano.,2018-08-21 00:00:00,2018-08-22 18:09:24
0e499defb513e624c026230c2e88c684,79177aaac7c3c0dd8e8a84db027512a4,5,,,2017-10-24 00:00:00,2017-10-27 13:30:58
4b2ff5845031ca33eb6656be0849549e,48e19adb0a07d92965b4077264915175,4,,,2018-02-25 00:00:00,2018-02-28 12:21:47
27dec7f707fdd3c00c8d9884abb0bde8,4a5d255caafbd8a6296a119b0611d858,5,,Produto com qualidade e os serviços de entrega ótimo,2017-09-30 00:00:00,2017-09-30 18:36:09
7e93d377fae040c326c094cf805dc5dc,950d73734673943202a34946bb62db32,5,,,2017-12-29 00:00:00,2017-12-30 13:20:52
5fd19c3d05229eb9a93bc839b2536488,19f4c2e829ebee01e0d2a9ea2168929d,5,,ótimo produto entregue antes do prazo,2017-06-29 00:00:00,2017-07-02 22:14:46
0bdc4441eba9a906a5b2729bd9201d39,e4aac63ea6f6b75b6d91ead05207fb43,5,,,2017-06-03 00:00:00,2017-06-03 18:57:26
90eee614369952a2935b5dd6f4d6dc1f,b624512c534133dd5a23c9a1acb8e2b0,4,,,2017-10-18 00:00:00,2017-10-22 18:13:22
c60ee1e1d2717b82ae206b6410e59d04,ba0a3547cd2efb300852cd0ce3241296,4,,"Entregue antes da data, mas o esquadro veio empenado",2017-03-29 00:00:00,2017-04-01 02:55:59
7427ce5d7779835b4c64087d1533297e,bd2aa26e4f7a6a33b7971cfc04a07c56,5,Avaliação positiva,,2018-05-16 00:00:00,2018-05-17 01:25:10
29a8ba259b6e131f5007abf0659a329e,1389d3b1fab26d87e40c382d11a8ac3c,4,,,2018-08-28 00:00:00,2018-08-31 01:51:32
5d7a9546ae569d1d66db080ac39e966d,584bd08b6d0a61391b57b2ac26416887,5,,,2017-08-06 00:00:00,2017-08-07 01:08:05
1aea917cdd83d72cee9301e7eaf613a8,56662456107b37b658f65eb5b1aeb992,5,,Só as quatro compras que fiz em 2018 já pagaram a assinatura prime anual. Encomendas chegam no prazo normal.,2018-01-30 00:00:00,2018-02-12 04:18:40
ee55bd4c11b3c671aa02bbdcc6548e73,2345b8390d7bd4e3dd2bdd0dd7ab89cb,4,,,2018-06-08 00:00:00,2018-06-08 18:29:10
7d577281e44e17b9ccdf61e2fcf17f4f,7784ad61e5fa7f7936465d248cc5d9ec,5,,,2018-03-28 00:00:00,2018-03-31 00:05:40
d6a14617b3f025bed0a01359a2f4a0ad,ac8189e5e0b236fb91fbd04c3975b750,1,,Comprei duas unidades e recebi apenas uma! ,2017-08-24 00:00:00,2017-08-25 01:35:28
66aa636df2e11b1a19c797f3170c55dd,84cd555d3d1f2b32fb392b1dff57a851,1,,,2018-03-29 00:00:00,2018-04-01 01:45:49
3c87d05125538020da08ab14780441ff,57a82f32fdb1ce036662861d8dbb6a6b,1,,O produto ainda não foi entregue.,2017-12-03 00:00:00,2017-12-04 13:52:31
7dfd15705a71c1d93257aa51768a1422,94078496f9b59a9d885f033870393097,5,Ótimo,Chegou no prazo e é bem bonito!,2018-05-26 00:00:00,2018-05-26 23:12:46
c97501bf99594be28968ccf0caa9d599,7319603b942779e409adfcfb0759e351,5,Super recomendo ,,2018-07-16 00:00:00,2018-07-16 15:47:45
beaebb0293d5c0a300dbb40224be5403,2ea63ebcda77acab196880c1dfb295d1,3,,"O produto veio embalado, porém amassado.",2017-06-22 00:00:00,2017-06-26 15:19:06
2b37119f65d0d679b2178ee216319656,db59e4d919b738f6f1b8b9b56345b567,4,,,2017-07-20 00:00:00,2017-07-21 12:26:38
8f5ff8e8ddbe26a6e10793fc7ada5f90,e52c6e92f7cbd3a898e0a61f1de4faa9,5,,bom,2018-03-23 00:00:00,2018-03-26 21:54:28
fb574f51b81f2aae29fed2b1130039b1,2c9efd6e429c8bfc4f59a509334aabf0,5,,"gostei muito,totalmente agil e confiavél,recomendo á todos!",2017-11-23 00:00:00,2017-11-25 21:40:21
d296abeb47be9c494c80fd29f38d13e1,17158b7ebb079668a6f21a5660ec6e83,5,,,2018-02-09 00:00:00,2018-02-11 22:12:49
0d54592d6fed77d4aee72570d225b2f1,0e7a11a73554ebd7fa1de70d50b75285,5,,,2018-04-10 00:00:00,2018-04-12 21:34:38
4c9051c62003d0e9726e6ee2cccfd6b9,e9dfd5e53078861fe747114532b0d96a,5,,,2018-03-29 00:00:00,2018-03-29 22:00:04
762985f23f94383fccb17804fc11130e,d465c10f1f89099cfd6c57cd84249f6f,5,,"Muito bom entregue antes do prazo ,muito bem embalado.. Recomendo a loja. Voltarei a comprar.",2018-01-13 00:00:00,2018-01-13 17:59:31
6d0cd9e20f87c84ca8c4a9040a697ca2,c188cb8c1687e281f8d8e8021bc0b8cb,4,,"O produto corresponde à descrição, veio embalado direitinho e chegou no prazo.",2017-10-15 01:00:00,2017-10-15 15:21:11
4de8d134651c385bc87391629b4d9922,d6bf93d827293f0b9a1582be0719a1e3,1,,,2017-10-27 00:00:00,2017-10-27 02:53:22
eaf35f0a4367ca1d9886da665524a6cf,c69f4cc5c5972fa769d36bfdfc17894c,5,,,2018-07-29 00:00:00,2018-07-31 19:34:12
f26c3741ae5440a0a16c8330ed371b24,e7c5619d9941aa825f4727fca11dd208,5,,,2017-06-17 00:00:00,2017-06-18 00:29:09
0ecea35a4630d42957eae3e36ca26624,5573cef7e8f61373a3860c9048fd5d3f,4,,,2018-05-17 00:00:00,2018-05-22 11:07:00
619569026aa22c9ccec8c5ba6c722d1c,65a56537a4b967ab349287b7c0229c07,1,,"Ainda não recebi meu produto, houve algum problema com a entrega, por favor preciso que resolvam esse problema pra mim!",2018-03-24 00:00:00,2018-03-25 02:23:42
3a8123d1d40cbc7a0cb4f26f165b901c,69a4d311a122356e1eadee79beca43e0,1,,Solicito entrega do material,2018-03-25 00:00:00,2018-03-27 01:13:31
c9ab020eb23803d6268e90ec649e043f,da9f0f35a47f2c08810250876af67d90,4,,,2017-04-19 00:00:00,2017-04-24 10:30:45
a3aee74b4a3e1d5b7530aa41749cb087,728e45f5c577ad0806b4de7f9034200f,5,,,2018-03-30 00:00:00,2018-03-30 09:16:12
daa67514b10f6ea190bb4f392156edc6,fdcd1438710f47b926796d3778452212,5,,,2018-03-23 00:00:00,2018-03-24 18:56:42
747b77f65f7bb9abe76d38238dc3ab36,dee73233d82a40f417f0e455c2684df0,2,,,2017-05-20 00:00:00,2017-05-21 22:02:16
ca3e385f2fbe56a6a5201f3bb8f9ddb5,c1da21318eac811a08b2bf209335c28b,5,Ótimo produto ,Recomendo chegou antes do prazo ,2018-08-01 00:00:00,2018-08-01 20:26:16
5137d52bcc61418881204b6b9f928362,c6b0f4a5ccf598922d592d8c56c044b7,3,,,2018-02-12 00:00:00,2018-02-16 00:20:39
8c693221cf18f71764f09a52d2fa529f,39862f3bc75e8a104d1bd7bbf6255668,5,,"Super satisfeita com a compra feita, a entrega e o suporte e atenção com o cliente.",2018-03-10 00:00:00,2018-03-12 21:34:01
963fdf18483307c062e3a3623c99ad12,c546a6c20db2388cfdf1f72285456a3f,1,,nAO RECEBI O PRODUTO,2018-02-18 00:00:00,2018-02-23 14:22:22
bf95de6d0d04a83da663096e8797978d,5fb33bff8f41b3adeec3852d10c5f9fb,5,,,2017-10-12 00:00:00,2017-10-14 22:58:53
98df8bc1d11b1c7e6342361bfa9e815a,5dc269b7c4dce1624653e914a1b739f5,3,,Tive que retirar o produto no correio e mesmo assim paguei o frete.,2017-01-28 00:00:00,2017-01-28 23:04:07
8755dcb79be6948f2233fdcb32ca6e27,55746788165fdcc86610e34f6096d321,5,,,2017-11-02 00:00:00,2017-11-04 14:24:15
0ad62da271905e1b7a00cbd50f02847f,a0ce637ae9c3e3dedcf9dea3715b7331,5,recomendo,"o meu pedido chegou bem antes do prazo, obrigado",2018-07-12 00:00:00,2018-07-13 17:49:28
8637530111439adb3a1e1acd069d5b89,1ce43b051dce1e2139a29c0b64b5df53,4,,,2018-07-12 00:00:00,2018-07-13 14:35:53
0e181e33a33d73286c94edf47cc80465,02ebcb8b63b7e61be9514866e432d1d8,4,,,2018-02-06 00:00:00,2018-02-07 00:51:25
c69c853aad70fc53111ad34042f34cd7,b5b103fe531168050d785d5b8de74174,4,,,2017-02-22 00:00:00,2017-02-23 20:07:02
0f948833d99e47586989bdcaf4f85424,b2287ec8635a3c45b2c14d7b10cb1a69,5,,O produto foi entregue em perfeitas condições e antes do prazo! ,2018-08-14 00:00:00,2018-08-15 01:36:54
d0855a5f00899640fb3f3e88c7283dfa,830c7606efcb798e1bacdc56247dc134,5,,,2018-08-14 00:00:00,2018-08-17 05:25:53
3d5f90b4f51ba84c5de28aae089c3267,f3e5c962f3e54c9eb2148bcdfebef26c,1,,,2017-12-16 00:00:00,2017-12-20 09:27:14
8ebadb20980437ddb76bcffc1a67f647,a04084799bcf2107344626146b5f70fe,5,Super recomndo,O produto é lindo e de excelente qualidade,2018-05-01 00:00:00,2018-05-23 10:30:10
5549a314748af2669b0a14797a484508,3eca2d6d0bebdc75df61d60892caba49,5,,,2018-06-19 00:00:00,2018-06-19 21:11:02
4ffd9f7aef49eccd6fe4cc4090f0429a,7d65ecd2eaff130dfa5beaec6aeb82d5,2,Produto riscado,,2018-08-31 00:00:00,2018-09-01 02:48:36
3a5cb7ba2dce9b466161f3365798e88f,7844d2f4784ca5e03bf47dd1ac050bc2,5,,"O unico detalhe e q co.prei 2 iguais e veio em duas caixas separadas e poderia ter vi do em 1 caixa e diminuir o valor do frete so esse detalahe me chamou atencao.
",2018-08-09 00:00:00,2018-08-09 21:15:49
a8b45a69444df4d258e488545053aefd,77af7c0b651686586766ad39c110536a,4,,,2017-09-19 00:00:00,2017-09-22 02:37:50
a21048517a365f1de9f7aebe8b2258dd,f4a9a8dac06f384b1b71b01d433a1a5b,1,,"Chega a ser irritante o fato de você comprar um produto para dar de presente de aniversário , que no caso é hoje dia 18/03/2018 , e o produto com data de chegada 16/03/2018 não chegar a tempo .",2018-03-18 00:00:00,2018-03-18 09:44:43
21cab8c9bea228fb27e58207b858e452,400ff75c92d93b68cbbb88a17d97b447,5,,,2018-02-27 00:00:00,2018-02-27 21:38:07
87305c409650443000c1488cdc0029b3,1a561b1e30fd914ae3cf3f82bf41d02b,5,,Tdo correto ,2018-08-21 00:00:00,2018-08-24 21:45:32
325e073653c75882cc2724df1356ba19,a89be75924730a39d29149cc159514e1,5,beleza,tudo ok,2018-08-02 00:00:00,2018-08-03 11:19:33
037d5c42ae0be99806581248e36789b0,b78e1e59e42553fbbc9948d04ef0539f,4,,"Produto entregue antes do prazo limite, de fácil rastreabilidade e embalagens adequadas.",2017-08-22 00:00:00,2017-08-23 11:54:08
eb3fe93a36e16fc10a09c638c2d5e872,6c766a1a2f228cc57a2aab47f7fb58a7,5,,ótimo!,2017-08-09 00:00:00,2017-08-14 11:51:49
f405ce87a1cd054aaa9a712f0b5c8bd1,45a3ad6381d921b1ec16fb788b2a9a19,3,,,2018-04-14 00:00:00,2018-04-16 23:49:58
b8bdf5bf368720a71c0222bf16d9b1d3,aff043b28dfff4c65665fb42597daf94,5,,Ótimo produto é rápida entrega.,2018-01-06 00:00:00,2018-01-06 19:37:54
4accd7d5790f62f6693d54e4c97c28db,78eccf94d43a3769c3eff6e740758c1d,5,,Muito bom vendedor,2017-10-10 00:00:00,2017-10-11 01:15:18
0e98ae7c01935b8ef0c89b211b9e2d44,82d48842447f79616fa1edca6fc9e91f,5,,excelentes em todos os aspectos; com certeza farei outras compras.,2017-08-09 00:00:00,2017-08-10 11:37:13
b33f28413574ceeb30f5c6f41bebfae5,6042c94912de1e8f7188b5af282baa62,5,,Envio rápido e produto muito bem embalado ,2017-06-17 00:00:00,2017-06-20 06:14:44
48a39dc88d9f8cf95fa8ad8a21d95244,64aa186c83c16e6eb70b837e8b86717f,2,,,2018-04-27 00:00:00,2018-04-28 01:55:12
a00d9b8193fb49f579471ac6052b7dc7,80e3778eb13610b0026e877f2247bb73,4,,Produto não chegou,2018-01-23 00:00:00,2018-01-26 11:13:29
9e0105eb18952aab3e7178ad7e41de62,3d905f2c25bbcb26fc068e0ca62a4315,5,,Recebi até antes da data prevista. Chegou td em ordem,2017-07-30 00:00:00,2017-07-31 00:34:03
e70e555aed40f30be471c3614972fd7f,af9ac1503ae0c4a7c6480a7f07d1b9ac,1,,,2017-12-06 00:00:00,2017-12-14 10:01:48
66e892ad254e2d95ee7077cb7a7c5e0e,243d739824982fcf38760767a16aa453,5,,,2017-11-28 00:00:00,2017-11-28 20:51:59
35a2310ba0ab61b815c2a082a013a048,1511a49e1c1fda8e27cee1de2b51706c,4,,,2018-04-10 00:00:00,2018-04-24 18:39:50
e7e3833964c63add44e782a8122f24b3,0a9de604052383d06ffc7a3390c727cc,5,,produto de boa qualidade e a entrega foi realizada bem antes do esperado...estou satisfeito.,2017-08-16 00:00:00,2017-08-17 01:00:58
01bdf849e87734764b4ca765bbc266fd,ab4db5117e6804bcb57deaafd44cf4c3,5,,"Gostei muito do produto, excelente",2017-07-05 00:00:00,2017-07-05 15:00:36
42cd9ab5504ecaeb3d15bfa1aaf011be,620f129681ecd1062dff9066aeae1e28,5,,,2017-05-24 00:00:00,2017-05-25 03:18:32
c2408cdbf3e3470cd117f500a9f31ce6,3c5abfef5fc10bb24f9a77d78a42768a,5,,Chegou antes do prazo indicado e o produto é de ótima qualidade ,2017-04-29 00:00:00,2017-04-30 01:15:35
dba480ebe9592ed8f4d9df16525bcd66,bf4753bf93e0d4b25fab22e045029e7e,4,recomendo sim,esse produto e de qualidade e muito bom podem comprar ,2018-08-11 00:00:00,2018-08-21 00:20:33
