order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
ae30244c8470e653da0ebd82be453b8e,1,ebfe7a4ca40dd34375e373405a114c32,a2e874074c877c5a05abae80ad6e488f,2018-01-18 21:49:08,48.89,15.1
ae40d2ac0cd2d22399f561044c426e8a,1,a33100df83e04b43a9b42f973e3a429a,6560211a19b47992c3666cc44a7e94c0,2017-08-29 18:45:34,55.0,11.89
ae5006e8bc74e1aba0f5f41bd117cdaa,1,96a8e69f40810916a191425f42eb4b19,a23266650e7c84bb93fbbba502137478,2017-11-16 04:35:18,91.9,15.4
ae577e9c807a2335fb55c903ca5e90fc,1,437c05a395e9e47f9762e677a7068ce7,f84fa566034f5e8e880a07ec624c56af,2018-03-26 21:48:47,47.65,18.23
ae917963181c56c14f8d0e873b1588ac,1,852b19e59727d554cf958607536d86d9,4d600e08ecbe08258c79e536c5a42fee,2017-01-21 16:47:13,379.0,27.14
ae92c15a8c95d6f23e9fa43b0f3c0c43,1,2ea92fab7565c4fe9f91a5e4e1756258,3d871de0142ce09b7081e2b9d1733cb1,2017-06-13 02:25:08,79.0,17.8
ae93d9eb06bfc7041b9852135167bfc7,1,d984b9203bd56960bbdda0bb7f05f781,0ea22c1cfbdc755f86b9b54b39c16043,2017-08-14 16:23:39,24.9,14.1
aea359f913e18f3bda3eb24a268b28f2,1,b1acb7e8152c90c9619897753a75c973,cc419e0650a3c5ba77189a1882b7556a,2017-06-28 14:15:13,34.99,14.1
aefdcf39aab5b3cadf59cdf0eafcbcb2,1,64fb265487de2238627ce43fe8a67efc,4a3ca9315b744ce9f8e9374361493884,2018-07-23 12:03:01,79.9,17.69
af249ad76f0a378300eb8de655b82166,1,53d8ee87caa1a2320c66074ff9c99e61,966cb4760537b1404caedd472cc610a5,2018-07-26 08:50:18,516.9,23.89
af44ea15e758ded763d79c76a2354bb4,1,62d8daeee0db3a60c234c2d1bfd10651,d2374cbcbb3ca4ab1086534108cc3ab7,2018-01-03 02:13:29,30.9,15.1
af5248d345341f797de31954e0d3d2f4,1,a13cd9aaa328b21f5653ce455d88dce1,822166ed1e47908f7cfb49946d03c726,2018-04-13 17:13:40,118.74,19.8
af5cffe944c6ccd279106fe319875807,1,9af9fb5e25c1c09f035e01b7936f6c6e,aafe36600ce604f205b86b5084d3d767,2017-06-01 02:42:42,69.9,15.25
af61f699b2799a4ec2d24e0034c0a3ae,1,b59fb744c6f3cd1dc23b10f760848d98,916748bc99315c2d202898ae58b1617e,2017-05-05 00:42:41,9.9,10.96
af63cdbb7da9c3dad9a96da39e71d19c,1,8704c63bb391e44566d8dcf13d863081,e5a3438891c0bfdb9394643f95273d8e,2018-04-12 18:48:59,20.3,18.23
af69a0637aaba8092dfd96632cde5c69,1,7b35ccd93a2184646c03b70326626923,d05ae8f7a5bd1d2a690a44cd079e4e27,2018-05-08 19:15:29,179.0,9.2
af8582de59ea502ec0626a2ded9c535a,1,5d9805d8578300114d104afcfd6e6b39,67883baaae6134ee81b271a542613728,2018-08-09 04:30:18,469.0,19.47
af8822dc30a41edce5b644f195e3f269,1,913580fde3e72c3b3e4ce0b79963bee6,b76dba6c951ab00dc4edf0a1aa88037e,2017-02-17 15:55:09,10.99,17.78
af9ac1503ae0c4a7c6480a7f07d1b9ac,1,37c4c3f162a9549087175b1391df2f02,bccf933e006e9b94a6184af782963e77,2017-11-30 15:14:31,49.39,12.69
afa75f5067298240b2038958cf0010d4,1,bb50f2e236e5eea0100680137654686c,f7ba60f8c3f99e7ee4042fdef03b70c4,2017-09-12 20:50:16,325.0,18.71
afc0e6f65d457ec28d5633283793e7e5,1,1c05e0964302b6cf68ca0d15f326c6ba,7c67e1448b00f6e969d365cea6b010ab,2017-06-23 05:05:23,119.99,19.56
afc164a698c08de061cc7173650121fa,1,03e4e6709b7d6415746769c0bc3e9131,406822777a0b9eb5c50e442dd4cd3ec5,2018-02-23 14:47:26,59.9,17.67
afced00eb2f0134a2c5173999ca5086d,1,df0c26d7ddb998e2517658a55e46e48a,e882b2a25a10b9c057cc49695f222c19,2018-02-12 10:30:10,1561.0,67.6
afe207b8795179c5b29bc4c2f0052178,1,cfe6e9c01d0bbb5df9a75f0e3286baa9,1d8dbc4f32378d715c717c1c1fc57bae,2017-12-07 04:38:45,110.0,14.5
afef174bb9c07aa8185c78d1dbecd29c,1,85eed6b3f52d601d2a288e2668b888df,7142540dd4c91e2237acb7e911c4eba2,2018-04-05 03:26:59,429.9,29.74
aff043b28dfff4c65665fb42597daf94,1,4413a608a42bd21bbf9d5abbd58c249a,7ddcbb64b5bc1ef36ca8c151f6ec77df,2018-01-10 00:31:11,166.99,13.72
aff32bb12b83b30724cae766b0270c64,1,52f07ac86d3153309c1695744f846ee1,080199a181c46c657dc5aa235411be3b,2018-08-28 11:55:18,189.0,10.07
b02682757340133856bfb99145dd61cd,1,35afc973633aaeb6b877ff57b2793310,4a3ca9315b744ce9f8e9374361493884,2018-07-31 16:24:00,77.9,14.86
b028c30dc8af213ae4c26a64446211db,1,dfb97c88e066dc22165f31648efe1312,8581055ce74af1daba164fdbd55a40de,2017-11-22 16:35:33,139.0,15.73
b02f2888891cd431e71f2f0a9a85e7b8,1,0b2a1288e8ba64c797e7586c8df75602,06579cb253ecd5a3a12a9e6eb6bf8f47,2018-05-07 02:10:24,96.9,7.54
b048658d074ad2c4863ea7021ddfe990,1,6ab6d9589ae19abcee458918d4779fae,6039e27294dc75811c0d8a39069f52c0,2017-12-04 13:35:39,189.9,17.03
b08dfa6db006194a07108b6ff6330313,1,40057bb8798f91bc5835fe774b8b4c36,d12c926d74ceff0a90a21184466ce161,2017-01-28 09:00:49,69.9,11.1
b0aa40cb4d3896dc362952db107dd27a,1,283dc451ad3918badb976d56ff887289,da8622b14eb17ae2831f4ac5b9dab84a,2017-05-23 13:05:43,79.9,13.58
b0bfe907b9812101e7b442221ffb8f07,1,31a2f42a87890f87d77daebdfabc182e,4c03b9dd4c11ee2cb35c96c49efc9420,2017-08-02 13:25:14,149.0,14.06
b0cb5e1b222437d8ee177f463fbcf464,1,dabdc2874e4fc6d00d647f150317d29d,abcd2cb37d46c2c8fb1bf071c859fc5b,2018-01-29 13:01:30,39.8,15.79
b0cb5e1b222437d8ee177f463fbcf464,2,dabdc2874e4fc6d00d647f150317d29d,abcd2cb37d46c2c8fb1bf071c859fc5b,2018-01-29 13:01:30,39.8,15.79
b0e9288a209f5ec50391c140dba4c91f,1,94a6c010ef78e62cab34c6caf0a69b5f,080102cd0a76b09e0dcf55fcacc60e05,2018-08-28 07:45:08,17.9,18.23
b0ea87e8402211c896c8d6b4b2001c7c,1,7ad1818fa5f8a28faf8844aec3b3f540,6a51fc556dab5f766ced6fbc860bc613,2017-11-16 23:10:26,229.99,27.93
b0fea5446bb8ef92a53f062f4851be03,1,569ffd16f8032478cbeb9800f2e94ba0,20cb7c2fde3e5bf10f0bbe7394e1c6a9,2017-12-18 21:11:37,16.9,15.1
b107eb8ab6fb9b94db25911d4a2b378e,1,d4937a7e8d3db0f265d1f0302308bb12,e5a3438891c0bfdb9394643f95273d8e,2017-08-30 14:45:18,49.9,15.1
b10fb9234ad5eba5cbc090ddd8950c6d,1,801cbc289593826559bed08171034485,a3a38f4affed601eb87a97788c949667,2018-06-10 21:30:53,65.0,18.33
b124967afcc82ef17ec41020fe2a9136,1,12e6d0f655986ceff00c74658dec97b1,3be634553519fb6536a03e1358e9fdc7,2018-06-06 17:18:09,49.99,8.88
b136c0fffe2bc0642080f1547c1f569b,1,6f3b5b605d91b7439c5e3f5a8dffeea7,4869f7a5dfa277a7dca6462dcf3b52b2,2018-03-06 15:11:36,199.0,16.14
b13a6349dc3ffd0d949a6e03cf5c5aea,1,7fb04722aba7a2b632bac8f9819796f3,f3b80352b986ab4d1057a4b724be19d0,2017-10-03 22:28:22,79.9,28.96
b153954b30a6a686b88cf18a599b4382,1,cde3bb853ac754da1e3ab62b7c2593a9,dbd66278cbfe1aa1000f90a217ca4695,2018-06-11 11:50:34,22.0,15.23
b157dd3a8db0279fe95e9272103e8078,1,16c7b8541faaca79fa6cf9e5bc9c1622,77530e9772f57a62c906e1c21538ab82,2018-04-23 09:31:22,59.9,16.39
b165a0179ee138cb24d5cffb1129afb5,1,4c4dbaeebae887ed4fae3a70530901a1,985c92cc412091f8529c12d7f23d3fef,2018-05-13 22:11:25,67.88,13.6
b16e956bda09e0aea31977bec8585ba6,1,be4759b234eb97ef5af31ef0ccd0498e,085f6f7e049c996695fb2074fe38d45e,2018-04-24 12:35:14,140.9,13.43
b170f1243a620b65504157b83f69a2e0,1,ae89da88eb55261881375b12d5cdcda4,3a1a1fec38dd360f15fc912e821e169d,2018-05-04 09:09:50,59.58,20.57
b18cb761efbe70da4838435a349abd07,1,a035b83b3628decee6e3823924e0c10f,5670f4db5b62c43d542e1b2d56b0cf7c,2018-07-06 19:31:03,268.38,21.07
b197c69f9dfbfc27ce0254caf81ea16c,1,533282178a0de6f31a7d6fa9f2eea7c8,ebd2d60905fb58271facef5596b620d3,2017-07-20 02:26:03,78.9,28.95
b19cbdc71dc9913fc6eda58071709aae,1,edea00c530707ee2088b9f7178629f52,ce27a3cc3c8cc1ea79d11e561e9bebb6,2017-08-28 23:25:30,20.0,9.34
b1a7ade4dba1f211a4eac64d3c619655,1,e5094db34f0aa5153f620cf2f1b22dad,3d871de0142ce09b7081e2b9d1733cb1,2017-05-31 18:25:20,48.9,26.89
b1c1cc09ffd5666fc13da046dc5900e3,1,71ff103df4589cc0b353dfb0f6777037,d73cbd89533ce8b041a9190241453ac8,2017-07-18 09:10:14,119.9,13.86
b1ca84d7c69ec44b1b45786605a47832,1,484cd384cbaef07d790fa5b3747269da,f049a72cf58fd31b11f8919cade515e7,2018-07-31 12:15:09,32.0,7.48
b1ca84d7c69ec44b1b45786605a47832,2,484cd384cbaef07d790fa5b3747269da,f049a72cf58fd31b11f8919cade515e7,2018-07-31 12:15:09,32.0,7.48
b1d94cc304c782edf6cef462ee68c90c,1,a35a59bff183b90417bbc511e1d82115,dbb9b48c841a0e39e21f98e1a6b2ec3e,2017-09-19 19:44:05,69.99,34.29
b1d94cc304c782edf6cef462ee68c90c,2,a35a59bff183b90417bbc511e1d82115,dbb9b48c841a0e39e21f98e1a6b2ec3e,2017-09-19 19:44:05,69.99,34.29
b1e17419a95b98d8710e2354fe7b714a,1,641a45900528e8324c4848dda4e0a3fa,4830e40640734fc1c52cd21127c341d4,2018-06-17 22:56:02,25.99,7.39
b1efe5ab6f4610dc50fd9e55e4269b58,1,44a34214a57dc373dcd80f54c919d006,7008613ea464bad5cb9b83456e1e6a8f,2017-12-07 23:31:23,29.5,35.67
b1ff76b779af8040fa4c9f78afe180a9,1,17d68b6c1ebd7073e3689b9a26004651,9c0e69c7bf2619675bbadf47b43f655a,2017-06-27 02:23:04,349.9,11.86
b22289835d337ed7310c55b622a3bea1,1,794a58949439ec61f210c58f05fcd177,c8b0e2b0a7095e5d8219575d5e7e1181,2018-07-25 10:32:11,149.99,16.15
b2287ec8635a3c45b2c14d7b10cb1a69,1,ece54c93627dcd4a6352b330d5052678,530ec6109d11eaaf87999465c6afee01,2018-08-12 21:35:27,95.0,23.47
b22b324b1e1fbc78c0f7006c3eacc3a4,1,069a004edf898d16c9331bafd6ac7f46,7722b1df1b0e383e000397b2c11e3e19,2018-06-20 20:58:36,60.0,16.61
b23014161ca1bc596a96e77112ee5360,1,9cbe4a1fd4db99c14512e9b2ff033ec4,d2374cbcbb3ca4ab1086534108cc3ab7,2017-06-20 22:02:16,27.9,15.1
b239ca7cd485940b31882363b52e6674,1,dd113cb02b2af9c8e5787e8f1f0722f6,821fb029fc6e495ca4f08a35d51e53a5,2018-08-02 08:15:14,4059.0,104.51
b23dc118eeff3026e4439226216f5246,1,4949f8037e2f24cc40f3065a13aa0660,25cf099de44674fde97473224f9d59ab,2017-12-07 17:58:46,20.0,14.1
b2562a552b6e8147da937960384f125e,1,d66c729cd3b64c98515a18898c6b65c3,d91fb3b7d041e83b64a00a3edfb37e4f,2017-09-08 11:10:11,19.9,8.27
b25816accd207ba3b12d0f4f5ab66793,1,8d37ee446981d3790967d0268d6cfc81,1900267e848ceeba8fa32d80c1a5f5a8,2017-06-01 02:55:17,49.99,16.11
b2642502bf8864ede538c80b67275178,1,268a26bc460de02a94ec05d9ebb4c3e7,9f50216bfd01913736a55a11b55ea842,2018-07-10 08:32:02,69.0,14.06
b2642502bf8864ede538c80b67275178,2,268a26bc460de02a94ec05d9ebb4c3e7,9f50216bfd01913736a55a11b55ea842,2018-07-10 08:32:02,69.0,14.06
b26530f9c2437788f9290f8339dba184,1,42af75da4dff5f8f6be029c5bdd5f08f,a3f0b55de503387383c7b1de3ad7f678,2018-03-22 22:48:20,198.9,65.77
b26530f9c2437788f9290f8339dba184,2,7aa53bb43cb5b12d70be2a69d1e3c364,a3f0b55de503387383c7b1de3ad7f678,2018-03-22 22:48:20,198.9,65.77
b26536936ae16f2e91301cb742fce1bd,1,c8a4ec6d4201d92e157eafb89eab932b,5d0363b33554b373851fc1622e4d5f3c,2018-05-24 17:55:20,50.9,11.86
b268bc99a523c42dc0bfe0149cd1446f,1,1613b819ab5dae53aead2dbb4ebdb378,16090f2ca825584b5a147ab24aa30c86,2018-07-02 09:55:15,27.9,18.3
b28f617a18326c00271c43c29364b00a,1,1bfb290d7273a442c874dbe74b4abae6,a7f13822ceb966b076af67121f87b063,2017-03-27 19:20:56,89.96,39.26
b28f617a18326c00271c43c29364b00a,2,1bfb290d7273a442c874dbe74b4abae6,a7f13822ceb966b076af67121f87b063,2017-03-27 19:20:56,89.96,39.26
b296bc0dc4e73e99c3f6196a1b97b9aa,1,f092d3abbc2f3281c56b4497e5c150f0,609e1a9a6c2539919b8205cf7c4e6ff0,2018-04-12 09:09:16,21.9,23.28
b296bc0dc4e73e99c3f6196a1b97b9aa,2,f092d3abbc2f3281c56b4497e5c150f0,609e1a9a6c2539919b8205cf7c4e6ff0,2018-04-12 09:09:16,21.9,23.28
b29b6b47b5ee24d369956ae7e38d495b,1,47fe9ce1e411796d7fd0fe712100ecd8,080199a181c46c657dc5aa235411be3b,2017-11-01 14:49:37,179.49,15.01
b2b7d1ff3ff7568a1cfe9035e488c643,1,a883c6cc6b971869a2c962f76fb73ab1,07de60b03d150fb3ea09eab5da5e4c8b,2018-06-20 02:31:20,71.9,23.3
b2d8f25001ce7046b4e70b6bbc1525c2,1,e19ddcc85537b41f22116c8d5425ef46,8a32e327fe2c1b3511609d81aaf9f042,2017-06-08 18:55:05,29.99,15.1
b2dc8106ee4d388e5f4adb1db500ab77,1,75d6b6963340c6063f7f4cfcccfe6a30,cc419e0650a3c5ba77189a1882b7556a,2018-01-24 09:30:46,56.99,16.84
b2e648744e95512d23eed8b0de38d6cf,1,fa23bf270fb9880690b07d09b9f9ff20,1b8356dabde1d35e17cef975c3f82730,2017-06-13 22:22:30,59.99,15.18
b2f4a8f4cbaf1ca08d4454b73851e754,1,c415aad99ee06e0fe8a58c09d3598ef7,4de6e4ba574aa9dfdc824bc44dc47fdd,2018-01-22 13:10:13,79.9,23.43
b2fc720676930e0f9f3c1e472e8cddad,1,6d6a3d7c546173af704995f09e1edc58,5058e8c1e82653974541e83690655b4a,2017-10-26 12:06:54,24.99,19.84
b313fc60227234f6c73ab4f2585b5365,1,9eec04a029e2b9372276f3748011b493,ececbfcff9804a2d6b40f589df8eef2b,2018-05-16 15:35:25,75.25,18.41
b316ba513e4b801aada1b9a255b327d6,1,1a4eccba16567c9ffa6e98d0f552a883,05d2173d43ea568aa0540eba70d2ca76,2018-03-06 14:31:14,145.0,17.45
b319c42146aa1548b1e415a91dd13789,1,b93ce2bec0961862bd811f643e704566,4917cee8d902e13428c3ec4b1ca6f315,2018-08-13 04:25:15,199.0,24.61
b348277bfdf1d3e3248fbc41616f8b2e,1,e5f20b4eb944eaae0a13bed3187201d3,8daab2245ebdc277c51098d01c5ad8ef,2018-04-23 07:31:48,93.0,19.62
b34e632947c7a44b7afd9eaee92f7dbb,1,c6ea63369936552872ae890c82175b4b,37be5a7c751166fbc5f8ccba4119e043,2017-08-14 12:43:07,205.0,38.57
b351c5d27be59a2dd430f7e536e5d09c,1,052dd43729ce1a56b5e083888ad5916f,8c16d1f32a54d92897cc437244442e1b,2018-07-08 21:50:27,78.9,18.65
b35cb2caf25a9098b28e2b4d6aba5c79,1,02a0c276d5a252215b48269dea73a6e7,b90e891671cffd9557f33a97dc523645,2018-04-16 03:49:52,100.0,8.82
b35d2c40061791df49f5e3fe718b0b0b,1,5fd35bd0069ce2a404716901326b1336,8bb48dc19fccaa8613b6229bf7f452a2,2018-01-24 16:57:35,21.6,15.1
b3649df4cb5bcfe7327c331b443f2e59,1,4724ffa427f315c485e39b02e21859b2,955fee9216a65b617aa5c0531780ce60,2018-02-06 13:54:59,12.0,7.78
b36a19a1d044f4328c2b659fea4d8dbf,1,3fbc0ef745950c7932d5f2a446189725,06a2c3af7b3aee5d69171b0e14f0ee87,2018-08-21 04:50:23,66.99,15.57
b3717753b7626004c921e350a7638879,1,8b51c6ccc9c0548c951214e1cd1547ff,609e1a9a6c2539919b8205cf7c4e6ff0,2018-07-04 23:50:01,59.9,23.57
b372525f79a03a4f4c7f33e311e3a6eb,1,ff817f0901191fbe02933928daa95e6e,7142540dd4c91e2237acb7e911c4eba2,2018-02-12 09:31:13,89.9,17.88
b3aa45b7ba0f950a1b163a9f85f613de,1,7e7e1af4ab49963c6e1245b2dbd8f492,11305281b50fff20ae8bb473f8e11876,2016-10-14 03:15:42,44.99,15.53
b3f52fa6786dcd3666e35723730fbb94,1,5f92aaf8550e38b93a0e338fb805b3a4,23d7c96d4a1160db1c726b248601b25a,2018-02-08 20:12:01,22.9,11.85
b3f7f632c85da6b71020c45771e67c5e,1,541e61e8b040cedf91222bb991955748,4869f7a5dfa277a7dca6462dcf3b52b2,2018-03-15 06:55:25,188.0,19.2
b40cc33d658c4e802526de2bf8a56d43,1,0bb7cb61f1957f79dac582ab66ccdc1f,e26901d5ab434ce92fd9b5c256820a4e,2017-07-25 06:15:37,23.9,15.11
b41be8fdec5c4d3a935dc4319b3dc5af,1,6eb6c5cb7df0f863538b61a47fcce962,fe2032dab1a61af8794248c8196565c9,2017-08-17 19:45:15,145.0,9.58
b436b8e97cf3055b5cddcb972266ac06,1,4ae634441e444ca4bc85903cafe98d73,92eb0f42c21942b6552362b9b114707d,2017-06-07 03:55:27,11.99,7.78
b436fd24a04e7267307e1d900faa8eb1,1,03078714f1e3f3758555f67ff35b4b01,594f9aaa48e5bf431f011ddc5669b0d5,2018-06-07 13:09:18,39.9,22.85
b43a98a6615a9a0319f5ec81a6e5d666,1,53759a2ecddad2bb87a079a1f1519f73,1f50f920176fa81dab994f9023523100,2018-01-26 18:16:33,49.9,17.6
b483e46d6e6756224ac7bfebadf91e15,1,57c580a8fbf3d8374b06bee7b6f4ce31,30a2f535bb48308f991d0b9ad4a8c4bb,2017-07-18 14:30:22,49.9,9.09
b48b62e1c4a6ba9d0590ea31dc623235,1,81e28350cb23946c126a86d92667c48b,a2b5b6105ea5942300631d2e76f4ffe0,2018-06-18 14:05:12,49.99,16.54
b4a980b9e16ba7d410f9213f5eab3ea9,1,502b4749fa10a4ce4438cd3cc7946308,dbb9b48c841a0e39e21f98e1a6b2ec3e,2017-05-03 13:10:47,44.9,10.96
b4af9113418b5d23955be04b49dc6f96,1,501c8cd285f4f2ed96efffbb3c697d0b,f262cbc1c910c83959f849465454ddd3,2018-08-02 17:04:17,24.99,12.84
b4af9113418b5d23955be04b49dc6f96,2,501c8cd285f4f2ed96efffbb3c697d0b,f262cbc1c910c83959f849465454ddd3,2018-08-02 17:04:17,24.99,12.84
b4b9e15f3787253b781c561f2d8f7eb7,1,407729653f67fdfa6e588c6b0853edd7,ef506c96320abeedfb894c34db06f478,2017-10-17 22:07:13,25.99,15.1
b4d298d0232cfc779cbfdfcf795e7934,1,1594615cd50616d0ac086f5581d04ac0,1dc2de47ee26a0a5b12dc14fd6dc0dea,2018-03-28 06:48:44,66.9,26.55
b4dd0ccee7deaeb2dc42f799b683c9e4,1,eef3286d1162cb7eb46becab2a5aa884,8f119a0aee85c0c8fc534629734e94fd,2017-03-30 23:32:54,34.9,16.05
b4de3b7a1fd0c8b6481454b3e3c02a52,1,7c1bd920dbdf22470b68bde975dd3ccf,cc419e0650a3c5ba77189a1882b7556a,2017-03-27 11:14:28,64.99,24.94
b4ee8b4e6cdba36455ad826db9938e35,1,7bb567b3d3e446fd872e217d27d8682d,3092c0b297aacfb4bb6e056ebe13b9b8,2018-02-07 22:56:21,89.9,34.43
b4f8309e1091470cf3ffe3514ea93e82,1,25f86162fee18735fffdb762dcb10d7c,1a3df491d1c4f1589fc2b934ada68bf2,2017-07-24 00:25:16,159.9,18.37
b50cb79254a7760812a9607d3ea0d6da,1,fb7a100ec8c7b34f60cec22b1a9a10e0,d98eec89afa3380e14463da2aabaea72,2017-12-05 02:16:44,49.99,12.48
b517d1b56836ec7bbeccb6913c25dad5,1,59b47581b7ba51a62bf9c3dd4fef36fd,955fee9216a65b617aa5c0531780ce60,2017-08-17 02:24:08,120.0,15.59
b51f2621265ffd44eb7cdc9358836225,1,1dec4c88c685d5a07bf01dcb0f8bf9f8,712e6ed8aa4aa1fa65dab41fed5737e4,2017-12-05 03:11:21,559.0,41.43
b52d29abb97a3978df1d8922bfe36fbe,1,5f42d57952b7815098979a5c4fa6f82a,c70c1b0d8ca86052f45a432a38b73958,2018-05-11 17:30:50,110.32,17.16
b52d29abb97a3978df1d8922bfe36fbe,2,6463e442310f2f4f321c83a32d8c662b,4be6b962d83299498bae2190f95d6566,2018-05-14 17:30:50,138.9,17.16
b5338b880d2fff154b28a193361f30fb,1,2827ebfb043a328a13a06ca9165cad0a,1900267e848ceeba8fa32d80c1a5f5a8,2018-01-11 18:13:19,69.0,13.5
b538efecd9ba6d45acff500110ce1e45,1,8db8c6b5b338e7a8d3332037c2c218f7,7d76b645482be4a332374e8223836592,2018-01-30 21:18:20,18.49,15.1
b53db5bfc01973bfc623da8c9a5b1094,1,d0fac709247e97e9b44a5351891ef9f3,7178f9f4dd81dcef02f62acdf8151e01,2017-04-27 21:25:13,49.9,14.52
b54067c1de5c179e70ddaed8223bbf5f,1,0ed0b763ec2b2da79223ed78dfc0263b,e99e927c81e3f51739c94fcdfca9f10f,2018-03-29 16:15:25,379.9,25.24
b54fa43051fefab27d1f06b71938062c,1,34194988e78bc60417003c8a235b8083,dc64d75cc406bb0697be983831430e60,2018-06-14 12:53:16,195.0,16.25
b563a6894c8dac532fb2865e5581c3f6,1,2e77ba2c0bbbfb6e03e988077395308e,59b22a78efb79a4797979612b885db36,2017-07-21 10:43:04,39.0,12.48
b57ca1f22bdf63514677b6e584ffd542,1,c589625c8ccc7bfd2e8f1fb041e24c4a,c70c1b0d8ca86052f45a432a38b73958,2018-07-25 02:50:10,110.32,8.03
b5874324518a48132da83d062f675fb3,1,98d61056e0568ba048e5d78038790e77,8581055ce74af1daba164fdbd55a40de,2018-01-24 23:16:42,160.55,16.83
b599b60a3fa09e7a4003eb264aa99a07,1,bb4f8cfc76a66cb770208b2c1d2c6269,751bdc4d83a466c7206cd42e8f426b03,2017-10-13 09:25:00,129.99,12.11
b5a04f1a99c4f9be971027e0ee021f95,1,ee278da6df2f0ca2905e9e38da106ba6,c3cfdc648177fdbbbb35635a37472c53,2018-02-19 22:47:55,255.0,26.63
b5b103fe531168050d785d5b8de74174,1,1fa728d99803c8849b5c95cfeaf9b60c,403aa86912527d730337ffcb0fb096ab,2017-02-03 13:13:59,2199.99,18.0
b5e032ca1418d9722dd033856f836800,1,c045b19fdb30a3035c56d04c6fe2e622,259f7b5e6e482c230e5bfaa670b6bb8f,2018-06-11 12:55:26,59.9,12.43
b60b122b336eaee3323565272f117bec,1,429e7401fafb76436f15e86498bd7364,da8622b14eb17ae2831f4ac5b9dab84a,2018-01-12 20:48:33,199.9,21.89
b618ab0f426fbd3dd9dc8e184d33ce27,1,b9255fa1436215fbff730a7f26be45bc,5b67882648febfb6e1225e6ad7164f6b,2018-03-07 11:55:34,449.99,16.17
b6237516853bae5d21654428929bdb69,1,697b581688dd771021a47554cbff8f94,8581055ce74af1daba164fdbd55a40de,2017-06-15 21:40:19,98.0,14.29
b624512c534133dd5a23c9a1acb8e2b0,1,2632e16b0014b5afd885ac27e0042358,17e34d8224d27a541263c4c64b11a56b,2017-10-16 21:49:42,103.49,13.74
b6424e8ce7a66029b94b1221473c995c,1,aded994da51233ec2f2b7eaa78ef6c92,715bbd5ba4e6b74cb0d2f29eb45058b0,2018-06-11 20:30:52,55.0,12.83
b6531f716505d378bc60ea787c0200c2,1,422fe5f2947a7aa4b72de6e4e41f543f,d57e18d5f73c7ccb7f7339b61166898d,2017-12-04 12:15:04,41.9,16.11
b65db414b568d2c8b1eb008f7ea04096,1,1750753e77dc38c4afe6fc90f02c39bc,f8db351d8c4c4c22c6835c19a46f01b0,2017-02-07 11:33:20,36.9,14.52
b664b3e09fd91f223359961e284bee21,1,af3c32ffb86784d96ad53372364b9d3d,6c177e38df6d3f34182b1f1d427231bf,2017-11-28 16:50:27,150.0,16.49
b669dbb8187ebd3a27a9d710d9e53194,1,78d7edf3fda961dc8ac6999761ba5b05,fa1a9dec3a9940c072684a46728bf1fc,2017-05-24 01:25:18,135.9,18.52
b68a52eb0d8bcd5f784a5f95b98a6cf6,1,af79ac70de9a79b9c1c85ee0880c7206,dee656f0f566ed1aa85bd137c943f08f,2018-02-08 10:40:37,105.0,27.27
b68a6db5c5def0ec7ba68639bf384c82,1,414c53fa9c5cc4a0390682aeb2e25ec1,002100f778ceb8431b7a1020ff7ab48f,2017-11-19 22:15:31,17.9,11.85
b68c121f5fc81ef3aedc751e4f53987c,1,150c699262a053229e89213dc9c358d2,cd68562d3f44870c08922d380acae552,2017-09-21 14:55:27,116.0,15.56
b6a4acd4de8a93e329ace89646cd7363,1,01422266d7a3131403364787ef9dab11,d2374cbcbb3ca4ab1086534108cc3ab7,2018-04-16 11:50:08,33.9,12.79
b6ab1ce66f41dbbd8e998bfb0eab8bd5,1,93a12c289ca2b78e7069e469f5053ef2,88460e8ebdecbfecb5f9601833981930,2018-07-06 14:30:50,137.9,14.31
b6be905f6deafa5ddd73c0152e4d4b3b,1,89e4362d74afa10ac57f8d67210132a6,dbc22125167c298ef99da25668e1011f,2018-05-02 03:15:17,89.9,13.75
b6c1b51d37cc489d4332feb65ddf0915,1,57e1815b050566a793e010162f765cdb,edb1ef5e36e0c8cd84eb3c9b003e486d,2018-08-02 19:31:20,149.65,19.15
b6d796dfb465b5a87da9b088c718ce2f,1,6d3dbba0d82ea4b0e3fae73f4afc35ea,1838dd9b8977065acf51d95e0053ea7a,2017-12-08 18:25:31,59.9,37.97
b6e424878cf41a8038e095a39f6b790e,1,aea6413d9a7fadfe4a7479cafef92650,c89cf7c468a48af70aada384e722f9e2,2017-10-17 05:08:11,50.0,15.1
b6f243cc1d05e11375858c88a032ac32,1,368c6c730842d78016ad823897a372db,1f50f920176fa81dab994f9023523100,2018-03-04 23:15:40,53.9,13.4
b6f5d41c260425b5a3d5919bcb1ad8d8,1,5b8a5a9417210b1b84b67b9a7aefb935,f457c46070d02cadd8a68551231220dd,2018-01-29 03:36:51,74.9,12.65
b70b7c8ce83925f3477f223f0997f0fd,1,76d1a1a9d21ab677a61c3ae34b1b352f,c826c40d7b19f62a09e2d7c5e7295ee2,2018-04-19 19:30:36,159.77,8.88
b70e6b353379423761497f0d95376da2,1,88dd63919fc9ab693803578a04a20209,7ddcbb64b5bc1ef36ca8c151f6ec77df,2017-08-15 07:10:14,34.99,11.85
